docID,label,word_0,word_0.distBG,word_0.distCS,word_0.distEND,word_0.hasADJ,word_0.hasCapital,word_0.hasFood,word_0.hasFoodAdj,word_0.hasNN,word_0.length,word_l1,word_l1.hasCapital,word_l1.isADJ,word_l1.isDT,word_l1.isFood,word_l1.isFoodAdj,word_l1.isMeal,word_l1.isNN,word_l1.isNum,word_l1.isPRCJ,word_l1.isPRN,word_l1.isVB,word_l1.postag,word_l2,word_l2.hasCapital,word_l2.isADJ,word_l2.isDT,word_l2.isFood,word_l2.isFoodAdj,word_l2.isMeal,word_l2.isNN,word_l2.isNum,word_l2.isPRCJ,word_l2.isPRN,word_l2.isVB,word_l2.postag,word_r1,word_r1.hasCapital,word_r1.isADJ,word_r1.isDT,word_r1.isFood,word_r1.isFoodAdj,word_r1.isMeal,word_r1.isNN,word_r1.isNum,word_r1.isPRCJ,word_r1.isPRN,word_r1.isVB,word_r1.postag,word_r2,word_r2.hasCapital,word_r2.isADJ,word_r2.isDT,word_r2.isFood,word_r2.isFoodAdj,word_r2.isMeal,word_r2.isNN,word_r2.isNum,word_r2.isPRCJ,word_r2.isPRN,word_r2.isVB,word_r2.postag
41,True,steel cut oat pancakes,20,1,9,False,False,True,False,True,4,",",True,False,False,False,False,False,False,False,False,False,False,",",special,False,True,False,False,True,False,False,False,False,False,False,JJ,with,False,False,False,False,False,False,False,False,True,False,False,IN,black,False,True,False,False,True,False,False,False,False,False,False,JJ
41,True,coffee,1,5,3,False,False,False,False,True,1,the,True,False,True,False,False,False,False,False,False,False,False,DT,,,,,,,,,,,,,,is,False,False,False,False,False,False,False,False,False,False,True,VBZ,also,False,False,False,False,False,False,False,False,False,False,False,RB
47,True,breakfast,6,19,12,False,False,False,False,True,1,a,False,False,True,False,False,False,False,False,False,False,False,DT,try,False,False,False,False,False,False,False,False,False,False,True,VB,place,False,False,False,False,False,False,True,False,False,False,False,NN,and,False,False,False,False,False,False,False,False,True,False,False,CC
47,False,distance,12,19,6,False,False,False,False,True,1,walking,False,False,False,False,False,False,False,False,False,False,True,VBG,one,False,False,False,False,False,False,False,True,False,False,False,CD,from,False,False,False,False,False,False,False,False,True,False,False,IN,our,False,False,False,False,False,False,False,False,False,True,False,PRP$
47,True,breakfast,10,14,3,False,False,False,False,True,1,the,False,False,True,False,False,False,False,False,False,False,False,DT,of,False,False,False,False,False,False,False,False,True,False,False,IN,food,False,False,False,False,False,False,True,False,False,False,False,NN,we,False,False,False,False,False,False,False,False,False,True,False,PRP
47,True,Ham,0,11,10,False,True,True,False,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,and,False,False,False,False,False,False,False,False,True,False,False,CC,gruyere,False,True,False,False,False,False,False,False,False,False,False,JJ
47,False,omelet,3,11,7,False,False,False,False,True,1,gruyere,False,True,False,False,False,False,False,False,False,False,False,JJ,and,False,False,False,False,False,False,False,False,True,False,False,CC,and,False,False,False,False,False,False,False,False,True,False,False,CC,marigold,True,False,False,False,False,False,True,False,False,False,False,NNP
47,False,Marigold,5,11,5,False,True,False,False,True,1,and,False,False,False,False,False,False,False,False,True,False,False,CC,omelet,False,False,False,False,False,False,True,False,False,False,False,NN,breakfast,False,False,False,False,False,True,True,False,False,False,False,NN,sandwich,False,False,False,True,False,False,True,False,False,False,False,NN
47,False,breakfast,6,11,4,False,False,False,False,True,1,marigold,True,False,False,False,False,False,True,False,False,False,False,NNP,and,False,False,False,False,False,False,False,False,True,False,False,CC,sandwich,False,False,False,True,False,False,True,False,False,False,False,NN,were,False,False,False,False,False,False,False,False,False,False,True,VB
47,False,sandwich,7,11,3,False,False,True,False,True,1,breakfast,False,False,False,False,False,True,True,False,False,False,False,NN,marigold,True,False,False,False,False,False,True,False,False,False,False,NNP,were,False,False,False,False,False,False,False,False,False,False,True,VB,so,False,False,False,False,False,False,False,False,False,False,False,RB
47,True,gruyere omelet,2,11,8,True,False,False,False,True,2,and,False,False,False,False,False,False,False,False,True,False,False,CC,ham,True,False,False,True,False,False,True,False,False,False,False,NN,and,False,False,False,False,False,False,False,False,True,False,False,CC,marigold,True,False,False,False,False,False,True,False,False,False,False,NNP
47,False,Marigold breakfast,5,11,5,False,True,False,False,True,2,and,False,False,False,False,False,False,False,False,True,False,False,CC,omelet,False,False,False,False,False,False,True,False,False,False,False,NN,sandwich,False,False,False,True,False,False,True,False,False,False,False,NN,were,False,False,False,False,False,False,False,False,False,False,True,VB
47,False,breakfast sandwich,6,11,4,False,False,True,False,True,2,marigold,True,False,False,False,False,False,True,False,False,False,False,NNP,and,False,False,False,False,False,False,False,False,True,False,False,CC,were,False,False,False,False,False,False,False,False,False,False,True,VB,so,False,False,False,False,False,False,False,False,False,False,False,RB
47,True,Marigold breakfast sandwich,5,11,5,False,True,True,False,True,3,and,False,False,False,False,False,False,False,False,True,False,False,CC,omelet,False,False,False,False,False,False,True,False,False,False,False,NN,were,False,False,False,False,False,False,False,False,False,False,True,VB,so,False,False,False,False,False,False,False,False,False,False,False,RB
47,False,meal,14,7,0,False,False,False,False,True,1,our,False,False,False,False,False,False,False,False,False,True,False,PRP$,enjoyed,False,True,False,False,False,False,False,False,False,False,False,VBD,,,,,,,,,,,,,,,,,,,,,,,,,,
47,False,money,4,10,5,False,False,False,False,True,1,the,False,False,True,False,False,False,False,False,False,False,False,DT,worth,False,False,False,False,False,False,False,False,False,False,True,VB,for,False,False,False,False,False,False,False,False,True,False,False,IN,a,False,False,True,False,False,False,False,False,False,False,False,DT
47,True,breakfast,8,10,1,False,False,False,False,True,1,quality,False,False,False,False,False,False,True,False,False,False,False,NN,a,False,False,True,False,False,False,False,False,False,False,False,DT,meal,False,False,False,False,False,False,True,False,False,False,False,NN,,,,,,,,,,,,,
47,False,meal,9,10,0,False,False,False,False,True,1,breakfast,False,False,False,False,False,True,True,False,False,False,False,NN,quality,False,False,False,False,False,False,True,False,False,False,False,NN,,,,,,,,,,,,,,,,,,,,,,,,,,
47,False,breakfast meal,8,10,1,False,False,False,False,True,2,quality,False,False,False,False,False,False,True,False,False,False,False,NN,a,False,False,True,False,False,False,False,False,False,False,False,DT,,,,,,,,,,,,,,,,,,,,,,,,,,
47,False,hesitate,3,8,4,False,False,False,False,True,1,t,False,False,False,False,False,False,False,False,False,False,True,VB,n,False,False,True,False,False,False,False,False,False,False,False,DT,to,False,False,False,False,False,False,False,False,False,False,False,TO,try,False,False,False,False,False,False,False,False,False,False,True,VB
55,True,breakfast,7,15,7,False,False,False,False,True,1,for,False,False,False,False,False,False,False,False,True,False,False,IN,place,False,False,False,False,False,False,True,False,False,False,False,NN,brunch,False,False,False,False,False,True,True,False,False,False,False,NN,and,False,False,False,False,False,False,False,False,True,False,False,CC
55,True,brunch,8,15,6,False,False,False,False,True,1,breakfast,False,False,False,False,False,True,True,False,False,False,False,NN,for,False,False,False,False,False,False,False,False,True,False,False,IN,and,False,False,False,False,False,False,False,False,True,False,False,CC,this,False,False,True,False,False,False,False,False,False,False,False,DT
55,False,breakfast brunch,7,15,7,False,False,False,False,True,2,for,False,False,False,False,False,False,False,False,True,False,False,IN,place,False,False,False,False,False,False,True,False,False,False,False,NN,and,False,False,False,False,False,False,False,False,True,False,False,CC,this,False,False,True,False,False,False,False,False,False,False,False,DT
55,True,Chilaquiles,7,23,15,False,True,False,False,True,1,the,False,False,True,False,False,False,False,False,False,False,False,DT,had,False,False,False,False,False,False,False,False,False,False,True,VB,),True,False,False,False,False,False,False,False,False,False,False,),others,False,False,False,False,False,False,True,False,False,False,False,NNS
55,False,specials,15,23,7,False,False,False,False,True,1,the,False,False,True,False,False,False,False,False,False,False,False,DT,had,False,False,False,False,False,False,False,False,False,False,True,VB,of,False,False,False,False,False,False,False,False,True,False,False,IN,the,False,False,True,False,False,False,False,False,False,False,False,DT
61,True,brunch,1,2,0,False,False,False,False,True,1,wonderful,True,True,False,False,False,False,False,False,False,False,False,JJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,True,brunch,1,2,0,False,False,False,False,True,4,wonderful,True,True,False,False,False,False,False,False,False,False,False,JJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,True,cappuccino,1,6,4,False,False,False,False,True,1,the,True,False,True,False,False,False,False,False,False,False,False,DT,,,,,,,,,,,,,,was,False,False,False,False,False,False,False,False,False,False,True,VB,very,False,False,False,False,False,False,False,False,False,False,False,RB
61,False,ingredients,3,11,7,False,False,False,False,True,1,local,False,True,False,False,False,False,False,False,False,False,False,JJ,use,False,False,False,False,False,False,False,False,False,False,True,VBP,and,False,False,False,False,False,False,False,False,True,False,False,CC,prepare,False,False,False,False,False,False,False,False,False,False,True,VB
62,True,breakfast,8,26,17,False,False,False,False,True,1,good,False,True,False,False,False,False,False,False,False,False,False,JJ,for,False,False,False,False,False,False,False,False,True,False,False,IN,or,False,False,False,False,False,False,False,False,True,False,False,CC,brunch,False,False,False,False,False,True,True,False,False,False,False,NN
62,True,brunch,10,26,15,False,False,False,False,True,1,or,False,False,False,False,False,False,False,False,True,False,False,CC,breakfast,False,False,False,False,False,True,True,False,False,False,False,NN,in,False,False,False,False,False,False,False,False,True,False,False,IN,madison,False,False,False,False,False,False,True,False,False,False,False,NN
62,False,carts,24,26,1,False,False,False,False,True,1,food,False,False,False,False,False,False,True,False,False,False,False,NN,the,False,False,True,False,False,False,False,False,False,False,False,DT,gathering,False,False,False,False,False,False,True,False,False,False,False,NN,,,,,,,,,,,,,
62,False,gathering,25,26,0,False,False,False,False,True,1,carts,False,False,False,False,False,False,True,False,False,False,False,NNS,food,False,False,False,False,False,False,True,False,False,False,False,NN,,,,,,,,,,,,,,,,,,,,,,,,,,
62,False,carts gathering,24,26,1,False,False,False,False,True,2,food,False,False,False,False,False,False,True,False,False,False,False,NN,the,False,False,True,False,False,False,False,False,False,False,False,DT,,,,,,,,,,,,,,,,,,,,,,,,,,
70,True,bagel,4,13,8,False,False,True,False,True,1,a,False,False,True,False,False,False,False,False,False,False,False,DT,by,False,False,False,False,False,False,False,False,True,False,False,IN,shop,False,False,False,False,False,False,True,False,False,False,False,NN,and,False,False,False,False,False,False,False,False,True,False,False,CC
70,True,breakfast,12,13,0,False,False,False,False,True,1,for,False,False,False,False,False,False,False,False,True,False,False,IN,recommendation,False,False,False,False,False,False,True,False,False,False,False,NN,,,,,,,,,,,,,,,,,,,,,,,,,,
70,False,floor,6,17,10,False,False,False,False,True,1,2nd,False,True,False,False,False,False,False,False,False,False,False,JJ,the,False,False,True,False,False,False,False,False,False,False,False,DT,so,False,False,False,False,False,False,False,False,True,False,False,IN,you,False,False,False,False,False,False,False,False,False,True,False,PRP
70,False,2nd floor,5,17,11,True,False,False,False,True,2,the,False,False,True,False,False,False,False,False,False,False,False,DT,on,False,False,False,False,False,False,False,False,True,False,False,IN,so,False,False,False,False,False,False,False,False,True,False,False,IN,you,False,False,False,False,False,False,False,False,False,True,False,PRP
70,True,Breakfast,0,3,2,False,True,False,False,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,was,False,False,False,False,False,False,False,False,False,False,True,VB,,,,,,,,,,,,,
71,True,omelettes,4,7,2,False,False,True,False,True,1,lovely,False,False,False,False,False,False,False,False,False,False,False,RB,serves,False,False,False,False,False,False,False,False,False,False,True,VBZ,and,False,False,False,False,False,False,False,False,True,False,False,CC,,,,,,,,,,,,,
71,True,pancakes,6,7,0,False,False,True,False,True,1,and,False,False,False,False,False,False,False,False,True,False,False,CC,omelettes,False,False,False,True,False,False,True,False,False,False,False,NNS,,,,,,,,,,,,,,,,,,,,,,,,,,
71,False,heirloom,4,8,3,False,False,False,False,True,1,fresh,False,True,False,False,False,False,False,False,False,False,False,JJ,a,False,False,True,False,False,False,False,False,False,False,False,DT,tomato,False,False,False,False,False,False,True,False,False,False,False,NN,bloody,False,False,False,False,False,False,True,False,False,False,False,NN
71,False,tomato,5,8,2,False,False,False,False,True,1,heirloom,False,False,False,False,False,False,True,False,False,False,False,NN,fresh,False,True,False,False,False,False,False,False,False,False,False,JJ,bloody,False,False,False,False,False,False,True,False,False,False,False,NN,,,,,,,,,,,,,
71,False,bloody,6,8,1,False,False,False,False,True,1,tomato,False,False,False,False,False,False,True,False,False,False,False,NN,heirloom,False,False,False,False,False,False,True,False,False,False,False,NN,marry,True,False,False,False,False,False,True,False,False,False,False,NNP,,,,,,,,,,,,,
71,False,Marry,7,8,0,False,True,False,False,True,1,bloody,False,False,False,False,False,False,True,False,False,False,False,NN,tomato,False,False,False,False,False,False,True,False,False,False,False,NN,,,,,,,,,,,,,,,,,,,,,,,,,,
71,False,fresh heirloom,3,8,4,True,False,False,False,True,2,a,False,False,True,False,False,False,False,False,False,False,False,DT,have,False,False,False,False,False,False,False,False,False,False,True,VBP,tomato,False,False,False,False,False,False,True,False,False,False,False,NN,bloody,False,False,False,False,False,False,True,False,False,False,False,NN
71,False,heirloom tomato,4,8,3,False,False,False,False,True,2,fresh,False,True,False,False,False,False,False,False,False,False,False,JJ,a,False,False,True,False,False,False,False,False,False,False,False,DT,bloody,False,False,False,False,False,False,True,False,False,False,False,NN,,,,,,,,,,,,,
71,False,tomato bloody,5,8,2,False,False,False,False,True,2,heirloom,False,False,False,False,False,False,True,False,False,False,False,NN,fresh,False,True,False,False,False,False,False,False,False,False,False,JJ,marry,True,False,False,False,False,False,True,False,False,False,False,NNP,,,,,,,,,,,,,
71,False,bloody Marry,6,8,1,False,True,False,False,True,2,tomato,False,False,False,False,False,False,True,False,False,False,False,NN,heirloom,False,False,False,False,False,False,True,False,False,False,False,NN,,,,,,,,,,,,,,,,,,,,,,,,,,
71,False,fresh heirloom tomato,3,8,4,True,False,False,False,True,3,a,False,False,True,False,False,False,False,False,False,False,False,DT,have,False,False,False,False,False,False,False,False,False,False,True,VBP,bloody,False,False,False,False,False,False,True,False,False,False,False,NN,,,,,,,,,,,,,
71,False,heirloom tomato bloody,4,8,3,False,False,False,False,True,3,fresh,False,True,False,False,False,False,False,False,False,False,False,JJ,a,False,False,True,False,False,False,False,False,False,False,False,DT,marry,True,False,False,False,False,False,True,False,False,False,False,NNP,,,,,,,,,,,,,
71,False,tomato bloody Marry,5,8,2,False,True,False,False,True,3,heirloom,False,False,False,False,False,False,True,False,False,False,False,NN,fresh,False,True,False,False,False,False,False,False,False,False,False,JJ,,,,,,,,,,,,,,,,,,,,,,,,,,
71,False,fresh heirloom tomato bloody,3,8,4,True,False,False,False,True,4,a,False,False,True,False,False,False,False,False,False,False,False,DT,have,False,False,False,False,False,False,False,False,False,False,True,VBP,marry,True,False,False,False,False,False,True,False,False,False,False,NNP,,,,,,,,,,,,,
71,True,heirloom tomato bloody Marry,4,8,3,False,True,False,False,True,4,fresh,False,True,False,False,False,False,False,False,False,False,False,JJ,a,False,False,True,False,False,False,False,False,False,False,False,DT,,,,,,,,,,,,,,,,,,,,,,,,,,
71,True,coffee,24,10,2,False,False,False,False,True,1,a,False,False,True,False,False,False,False,False,False,False,False,DT,with,False,False,False,False,False,False,False,False,True,False,False,IN,after,False,False,False,False,False,False,False,False,True,False,False,IN,,,,,,,,,,,,,
76,False,post,10,17,6,False,False,False,False,True,1,the,False,False,True,False,False,False,False,False,False,False,False,DT,from,False,False,False,False,False,False,False,False,True,False,False,IN,and,False,False,False,False,False,False,False,False,True,False,False,CC,get,False,False,False,False,False,False,False,False,False,False,True,VB
76,False,problem,3,7,3,False,False,False,False,True,1,no,False,False,True,False,False,False,False,False,False,False,False,DT,had,False,False,False,False,False,False,False,False,False,False,True,VB,finding,False,False,False,False,False,False,False,False,False,False,True,VBG,a,False,False,True,False,False,False,False,False,False,False,False,DT
76,True,Scrambler,18,1,11,False,True,False,False,True,1,a,False,False,True,False,False,False,False,False,False,False,False,DT,was,False,False,False,False,False,False,False,False,False,False,True,VB,",",True,False,False,False,False,False,False,False,False,False,False,",",made,False,True,False,False,False,False,False,False,False,False,False,VBD
76,True,eggs,22,1,7,False,False,True,False,True,1,with,False,False,False,False,False,False,False,False,True,False,False,IN,made,False,True,False,False,False,False,False,False,False,False,False,VBD,",",True,False,False,False,False,False,False,False,False,False,False,",",ham,False,False,False,True,False,False,True,False,False,False,False,NN
76,True,ham,24,1,5,False,False,True,False,True,1,",",True,False,False,False,False,False,False,False,False,False,False,",",eggs,False,False,False,True,False,False,True,False,False,False,False,NN,",",True,False,False,False,False,False,False,False,False,False,False,",",veggies,False,False,False,False,False,False,True,False,False,False,False,NNS
76,True,veggies,26,1,3,False,False,False,False,True,1,",",True,False,False,False,False,False,False,False,False,False,False,",",ham,False,False,False,True,False,False,True,False,False,False,False,NN,and,False,False,False,False,False,False,False,False,True,False,False,CC,sweet,False,False,False,False,True,False,True,False,False,False,False,NN
76,False,sweet,28,3,1,False,False,False,True,True,1,and,False,False,False,False,False,False,False,False,True,False,False,CC,veggies,False,False,False,False,False,False,True,False,False,False,False,NNS,potatoes,False,False,False,True,False,False,True,False,False,False,False,NNS,,,,,,,,,,,,,
76,False,potatoes,29,4,0,False,False,True,False,True,1,sweet,False,False,False,False,True,False,True,False,False,False,False,NN,and,False,False,False,False,False,False,False,False,True,False,False,CC,,,,,,,,,,,,,,,,,,,,,,,,,,
76,True,sweet potatoes,28,3,1,False,False,True,True,True,2,and,False,False,False,False,False,False,False,False,True,False,False,CC,veggies,False,False,False,False,False,False,True,False,False,False,False,NNS,,,,,,,,,,,,,,,,,,,,,,,,,,
76,False,fries,5,9,3,False,False,False,False,True,1,american,True,True,False,False,True,False,False,False,False,False,False,JJ,a,False,False,True,False,False,False,False,False,False,False,False,DT,that,False,False,False,False,False,False,False,False,False,False,False,WDT,were,False,False,False,False,False,False,False,False,False,False,True,VB
76,True,American fries,4,9,4,True,True,False,True,True,2,a,False,False,True,False,False,False,False,False,False,False,False,DT,with,False,False,False,False,False,False,False,False,True,False,False,IN,that,False,False,False,False,False,False,False,False,False,False,False,WDT,were,False,False,False,False,False,False,False,False,False,False,True,VB
76,False,salmon,4,13,8,False,False,False,False,True,1,a,False,False,True,False,False,False,False,False,False,False,False,DT,got,False,False,False,False,False,False,False,False,False,False,True,VB,frittata,False,False,False,False,False,False,True,False,False,False,False,NN,which,False,False,False,False,False,False,False,False,False,False,False,WDT
76,False,frittata,5,13,7,False,False,False,False,True,1,salmon,False,False,False,False,False,False,True,False,False,False,False,NN,a,False,False,True,False,False,False,False,False,False,False,False,DT,which,False,False,False,False,False,False,False,False,False,False,False,WDT,came,False,True,False,False,False,False,False,False,False,False,False,VBD
76,False,salad,12,13,0,False,False,False,False,True,1,green,False,True,False,False,False,False,False,False,False,False,False,JJ,mixed,False,True,False,False,True,False,False,False,False,False,False,JJ,,,,,,,,,,,,,,,,,,,,,,,,,,
76,True,salmon frittata,4,13,8,False,False,False,False,True,2,a,False,False,True,False,False,False,False,False,False,False,False,DT,got,False,False,False,False,False,False,False,False,False,False,True,VB,which,False,False,False,False,False,False,False,False,False,False,False,WDT,came,False,True,False,False,False,False,False,False,False,False,False,VBD
76,False,mixed green,10,13,2,True,False,False,True,False,2,a,False,False,True,False,False,False,False,False,False,False,False,DT,with,False,False,False,False,False,False,False,False,True,False,False,IN,salad,False,False,False,False,False,False,True,False,False,False,False,NN,,,,,,,,,,,,,
76,False,green salad,11,13,1,True,False,False,False,True,2,mixed,False,True,False,False,True,False,False,False,False,False,False,JJ,a,False,False,True,False,False,False,False,False,False,False,False,DT,,,,,,,,,,,,,,,,,,,,,,,,,,
76,True,mixed green salad,10,13,2,True,False,False,True,True,3,a,False,False,True,False,False,False,False,False,False,False,False,DT,with,False,False,False,False,False,False,False,False,True,False,False,IN,,,,,,,,,,,,,,,,,,,,,,,,,,
77,True,breakfast,6,9,2,False,False,False,False,True,1,hotel,False,False,False,False,False,False,True,False,False,False,False,NN,free,False,True,False,False,False,False,False,False,False,False,False,JJ,for,False,False,False,False,False,False,False,False,True,False,False,IN,,,,,,,,,,,,,
77,False,Marigold,8,9,0,False,True,False,False,True,1,for,False,False,False,False,False,False,False,False,True,False,False,IN,breakfast,False,False,False,False,False,True,True,False,False,False,False,NN,,,,,,,,,,,,,,,,,,,,,,,,,,
77,False,min,14,9,1,False,False,False,False,True,1,30,True,False,False,False,False,False,False,True,False,False,False,CD,in,False,False,False,False,False,False,False,False,True,False,False,IN,!,True,False,False,False,False,False,False,False,False,False,False,.,,,,,,,,,,,,,
79,False,Thai,3,13,9,False,True,False,False,True,1,the,False,False,True,False,False,False,False,False,False,False,False,DT,ordered,False,False,False,False,False,False,False,False,False,False,True,VB,beet,False,False,False,True,False,False,True,False,False,False,False,NN,and,False,False,False,False,False,False,False,False,True,False,False,CC
79,False,beet,4,13,8,False,False,True,False,True,1,thai,True,False,False,False,False,False,True,False,False,False,False,NNP,the,False,False,True,False,False,False,False,False,False,False,False,DT,and,False,False,False,False,False,False,False,False,True,False,False,CC,peanut,False,False,False,False,False,False,True,False,False,False,False,NN
79,False,peanut,6,13,6,False,False,False,False,True,1,and,False,False,False,False,False,False,False,False,True,False,False,CC,beet,False,False,False,True,False,False,True,False,False,False,False,NN,sandwich,False,False,False,True,False,False,True,False,False,False,False,NN,and,False,False,False,False,False,False,False,False,True,False,False,CC
79,False,sandwich,7,13,5,False,False,True,False,True,1,peanut,False,False,False,False,False,False,True,False,False,False,False,NN,and,False,False,False,False,False,False,False,False,True,False,False,CC,and,False,False,False,False,False,False,False,False,True,False,False,CC,the,False,False,True,False,False,False,False,False,False,False,False,DT
79,False,turkey,11,13,1,False,False,False,False,True,1,brined,False,True,False,False,False,False,False,False,False,False,False,JJ,the,False,False,True,False,False,False,False,False,False,False,False,DT,sandwich,False,False,False,True,False,False,True,False,False,False,False,NN,,,,,,,,,,,,,
79,False,sandwich,12,13,0,False,False,True,False,True,1,turkey,False,False,False,False,False,False,True,False,False,False,False,NN,brined,False,True,False,False,False,False,False,False,False,False,False,JJ,,,,,,,,,,,,,,,,,,,,,,,,,,
79,True,Thai beet,3,13,9,False,True,True,False,True,2,the,False,False,True,False,False,False,False,False,False,False,False,DT,ordered,False,False,False,False,False,False,False,False,False,False,True,VB,and,False,False,False,False,False,False,False,False,True,False,False,CC,peanut,False,False,False,False,False,False,True,False,False,False,False,NN
79,True,peanut sandwich,6,13,6,False,False,True,False,True,2,and,False,False,False,False,False,False,False,False,True,False,False,CC,beet,False,False,False,True,False,False,True,False,False,False,False,NN,and,False,False,False,False,False,False,False,False,True,False,False,CC,the,False,False,True,False,False,False,False,False,False,False,False,DT
79,False,brined turkey,10,13,2,True,False,False,False,True,2,the,False,False,True,False,False,False,False,False,False,False,False,DT,and,False,False,False,False,False,False,False,False,True,False,False,CC,sandwich,False,False,False,True,False,False,True,False,False,False,False,NN,,,,,,,,,,,,,
79,False,turkey sandwich,11,13,1,False,False,True,False,True,2,brined,False,True,False,False,False,False,False,False,False,False,False,JJ,the,False,False,True,False,False,False,False,False,False,False,False,DT,,,,,,,,,,,,,,,,,,,,,,,,,,
79,True,brined turkey sandwich,10,13,2,True,False,True,False,True,3,the,False,False,True,False,False,False,False,False,False,False,False,DT,and,False,False,False,False,False,False,False,False,True,False,False,CC,,,,,,,,,,,,,,,,,,,,,,,,,,
79,False,Thai,1,6,16,False,True,False,False,True,1,the,True,False,True,False,False,False,False,False,False,False,False,DT,,,,,,,,,,,,,,sandwich,False,False,False,True,False,False,True,False,False,False,False,NN,had,False,False,False,False,False,False,False,False,False,False,True,VB
79,False,sandwich,2,5,15,False,False,True,False,True,1,thai,True,False,False,False,False,False,True,False,False,False,False,NNP,the,True,False,True,False,False,False,False,False,False,False,False,DT,had,False,False,False,False,False,False,False,False,False,False,True,VB,a,False,False,True,False,False,False,False,False,False,False,False,DT
79,False,bit,13,4,4,False,False,False,False,True,1,a,False,False,True,False,False,False,False,False,False,False,False,DT,was,False,False,False,False,False,False,False,False,False,False,True,VB,too,False,False,False,False,False,False,False,False,False,False,False,RB,spicy,False,True,False,False,False,False,False,False,False,False,False,JJ
79,True,Thai sandwich,1,6,16,False,True,True,False,True,2,the,True,False,True,False,False,False,False,False,False,False,False,DT,,,,,,,,,,,,,,had,False,False,False,False,False,False,False,False,False,False,True,VB,a,False,False,True,False,False,False,False,False,False,False,False,DT
79,False,waitress,1,8,6,False,False,False,False,True,1,the,True,False,True,False,False,False,False,False,False,False,False,DT,,,,,,,,,,,,,,fold,False,True,False,False,False,False,False,False,False,False,False,VBD,us,False,False,False,False,False,False,False,False,False,True,False,PRP
79,False,waitress fold,1,8,6,True,False,False,False,True,2,the,True,False,True,False,False,False,False,False,False,False,False,DT,,,,,,,,,,,,,,us,False,False,False,False,False,False,False,False,False,True,False,PRP,it,False,False,False,False,False,False,False,False,False,True,False,PRP
79,False,turkey,1,6,4,False,False,False,False,True,1,the,True,False,True,False,False,False,False,False,False,False,False,DT,,,,,,,,,,,,,,sandwich,False,False,False,True,False,False,True,False,False,False,False,NN,was,False,False,False,False,False,False,False,False,False,False,True,VB
79,False,sandwich,2,6,3,False,False,True,False,True,1,turkey,False,False,False,False,False,False,True,False,False,False,False,NN,the,True,False,True,False,False,False,False,False,False,False,False,DT,was,False,False,False,False,False,False,False,False,False,False,True,VB,well,False,False,False,False,False,False,False,False,False,False,False,RB
79,True,turkey sandwich,1,6,4,False,False,True,False,True,2,the,True,False,True,False,False,False,False,False,False,False,False,DT,,,,,,,,,,,,,,was,False,False,False,False,False,False,False,False,False,False,True,VB,well,False,False,False,False,False,False,False,False,False,False,False,RB
84,False,disappoints,10,11,0,False,False,False,False,True,1,never,False,False,False,False,False,False,False,False,False,False,False,RB,food,False,False,False,False,False,False,True,False,False,False,False,NN,,,,,,,,,,,,,,,,,,,,,,,,,,
84,True,Breakfast,0,4,8,False,True,False,False,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,with,False,False,False,False,False,False,False,False,True,False,False,IN,a,False,False,True,False,False,False,False,False,False,False,False,DT
84,False,twist,3,1,5,False,False,False,False,True,1,a,False,False,True,False,False,False,False,False,False,False,False,DT,with,False,False,False,False,False,False,False,False,True,False,False,IN,",",True,False,False,False,False,False,False,False,False,False,False,",",and,False,False,False,False,False,False,False,False,True,False,False,CC
84,False,ingredients,8,4,0,False,False,False,False,True,1,sourced,False,True,False,False,False,False,False,False,False,False,False,VBD,locally,False,False,False,False,False,False,False,False,False,False,False,RB,,,,,,,,,,,,,,,,,,,,,,,,,,
84,True,sourced ingredients,7,3,1,True,False,False,False,True,2,locally,False,False,False,False,False,False,False,False,False,False,False,RB,and,False,False,False,False,False,False,False,False,True,False,False,CC,,,,,,,,,,,,,,,,,,,,,,,,,,
84,False,duck,3,10,6,False,False,True,False,True,1,the,False,False,True,False,False,False,False,False,False,False,False,DT,tried,False,False,False,False,False,False,False,False,False,False,True,VB,hash,False,False,False,True,False,False,True,False,False,False,False,NN,and,False,False,False,False,False,False,False,False,True,False,False,CC
84,False,hash,4,10,5,False,False,True,False,True,1,duck,False,False,False,True,False,False,True,False,False,False,False,NN,the,False,False,True,False,False,False,False,False,False,False,False,DT,and,False,False,False,False,False,False,False,False,True,False,False,CC,it,False,False,False,False,False,False,False,False,False,True,False,PRP
84,True,duck hash,3,10,6,False,False,True,False,True,2,the,False,False,True,False,False,False,False,False,False,False,False,DT,tried,False,False,False,False,False,False,False,False,False,False,True,VB,and,False,False,False,False,False,False,False,False,True,False,False,CC,it,False,False,False,False,False,False,False,False,False,True,False,PRP
86,False,stopped,5,17,11,False,False,False,False,True,1,-,True,False,False,False,False,False,False,False,False,False,False,:,business,False,False,False,False,False,False,True,False,False,False,False,NN,in,False,False,False,False,False,False,False,False,True,False,False,IN,for,False,False,False,False,False,False,False,False,True,False,False,IN
