_id,ltable_id,rtable_id,ltable_name,ltable_address,ltable_city,ltable_zipcode,ltable_phone,rtable_name,rtable_address,rtable_city,rtable_zipcode,rtable_phone,labe
36777,a600,b777,Gloria's Cafe,10227 Venice Blvd,Los Angeles,90034,3108380963,Gloria's Cafe,10227 Venice Blvd,Los Angeles,90034,3108380963,1
36786,a600,b1732,Gloria's Cafe,10227 Venice Blvd,Los Angeles,90034,3108380963,Cafe Brasil,10831 Venice Blvd,Los Angeles,90034,3108378957,0
36832,a613,b968,Simpang Asia,10433 National Blvd,Los Angeles,90034,3108159075,Simpang Asia,10433 National Blvd # 213,Los Angeles,90034,3108159075,1
36864,a1147,b1732,Tara's Himalayan Cuisine,10855 Venice Blvd,Los Angeles,90034,3108369696,Cafe Brasil,10831 Venice Blvd,Los Angeles,90034,3108378957,0
36870,a1147,b2103,Tara's Himalayan Cuisine,10855 Venice Blvd,Los Angeles,90034,3108369696,Almaza Fine Mediterranean Cuisine,8905 Venice Blvd,Los Angeles,90034,3102809006,0
36985,a1182,b777,Cafe Brasil,10831 Venice Blvd,Los Angeles,90034,3108378957,Gloria's Cafe,10227 Venice Blvd,Los Angeles,90034,3108380963,0
37119,a246,b219,The Stinking Rose,55 N La Cienega Blvd,Beverly Hills,90211,3106527673,The Stinking Rose,55 N La Cienega Blvd,Beverly Hills,90211,3106527673,1
37163,a625,b201,Il Cielo,9018 Burton Way,Beverly Hills,90211,3102769990,Il Cielo,9018 Burton Way,Beverly Hills,90211,3102769990,1
37213,a642,b1202,Tagine Beverly Hills,132 N Robertson Blvd,Beverly Hills,90211,3103607535,Tagine,132 N Robertson Blvd,Beverly Hills,90211,3103607535,1
37272,a1280,b1053,Prospect Gourmand,272 S La Cienega Blvd,Beverly Hills,90211,4242049151,Prospect Gourmand,272 S La Cienega Blvd,Beverly Hills,90211,4242049151,1
37490,a258,b414,Bao Dim Sum House,8256 Beverly Blvd,Los Angeles,90048,3236556556,Bao Dim Sum House,8256 Beverly Blvd,Los Angeles,90048,3236556556,1
37860,a265,b1751,Toast Bakery Cafe,8221 W 3rd St,Los Angeles,90048,3236555018,Olio Pizzeria & Cafe,8075 W 3rd St,Los Angeles,90048,,0
38324,a632,b814,Robata JINYA,8050 West 3rd St,Los Angeles,90048,3236538877,Robata Jinya,8050 W 3rd St,Los Angeles,90048,3236538877,1
38550,a638,b192,Mercado,7910 W 3rd St,Los Angeles,90048,3239440947,Mercado,7910 W 3rd St,Los Angeles,90048,3239440947,1
39164,a1239,b1358,Lemonade,9001 Beverly Blvd,West Hollywood,90048,3102472500,Lemonade,9001 Beverly Blvd,West Hollywood,90048,3102472500,1
39195,a1260,b15,Madeo Restaurant,8897 Beverly Blvd,Los Angeles,90048,3108594903,Madeo,8897 Beverly Blvd,Los Angeles,90048,3108594903,1
39404,a1267,b1224,Berlins,8474 W 3rd St,Los Angeles,90048,3237465409,Berlins,8474 W 3rd St,Los Angeles,90048,3237465409,1
39807,a1274,b1102,The 3rd Stop,8636 W 3rd St,Los Angeles,90048,3102733605,The District by Hannah An,8722 W 3rd St,Los Angeles,90048,3102782345,0
39824,a1274,b1530,The 3rd Stop,8636 W 3rd St,Los Angeles,90048,3102733605,Mainland Poke Shop,8318 1/2 W 3rd St,Los Angeles,90048,3102348800,0
39844,a1274,b2589,The 3rd Stop,8636 W 3rd St,Los Angeles,90048,3102733605,The Third Stop,8636 W 3rd St,Los Angeles,90048,3102733605,1
39869,a1278,b527,Locanda Veneta,8638 W 3rd St,Los Angeles,90048,3102741893,Locanda Veneta,8638 W 3rd St,Los Angeles,90048,3102741893,1
40125,a1283,b657,Tres By José Andrés,465 S La Cienega Bvld,Los Angeles,90048,3102465551,Tres by Jose Andres,465 S La Cienega Blvd,Los Angeles,90048,3102465551,1
40184,a1284,b78,Culina,300 S Doheny Dr,Los Angeles,90048,3108604000,Culina,300 S Doheny Dr,Los Angeles,90048,3108604000,1
40763,a253,b136,Urth Caffé- Melrose,8565 Melrose Ave,West Hollywood,90069,3106590628,Urth Caffe,8565 Melrose Ave,West Hollywood,90069,3106590628,1
40951,a255,b210,Fig & Olive Melrose Place,8490 Melrose Pl,West Hollywood,90069,3103609100,Fig & Olive Melrose Place,8490 Melrose Pl,West Hollywood,90069,3103609100,1
41060,a256,b491,Taste on Melrose,8454 Melrose Ave,West Hollywood,90069,3238526888,Taste on Melrose,8454 Melrose Ave,West Hollywood,90069,3238526888,1
41488,a938,b173,Saddle Ranch Chop House,8371 W Sunset Blvd,West Hollywood,90069,3236562007,Saddle Ranch Chop House,8371 W Sunset Blvd,West Hollywood,90069,3236562007,1
41504,a938,b379,Saddle Ranch Chop House,8371 W Sunset Blvd,West Hollywood,90069,3236562007,BOA Steakhouse,9200 W Sunset Blvd,West Hollywood,90069,3236508383,0
41686,a940,b399,Shake Shack,8520 Santa Monica Blvd,West Hollywood,90069,3234883010,Shake Shack,8520 Santa Monica Blvd,West Hollywood,90069,3234883010,1
41819,a942,b2018,Katana,8439 W Sunset Blvd,West Hollywood,90069,3236508585,Serafina Sunset,8768 W Sunset Blvd,Los Angeles,90069,,0
41860,a943,b338,Hugo's,8401 Santa Monica Blvd,West Hollywood,90069,3236543993,Hugo's,8401 Santa Monica Blvd,West Hollywood,90069,3236543993,1
42049,a958,b480,PUMP Restaurant,8948 Santa Monica Blvd,West Hollywood,90069,3106577867,Pump Lounge,8948 Santa Monica Boulevad,West Hollywood,90069,3106577867,1
42329,a1234,b619,Eveleigh,8752 W Sunset Blvd,West Hollywood,90069,4242391630,Eveleigh,8752 W Sunset Blvd,West Hollywood,90069,4242391630,1
42612,a1238,b1020,The Church Key,8730 W Sunset Blvd,West Hollywood,90069,4242493700,The Church Key,8730 W Sunset Blvd,West Hollywood,90069,4242493700,1
43382,a1248,b213,Barney's Beanery,8447 Santa Monica Blvd,West Hollywood,90069,3236542287,Barney's Beanery,8447 Santa Monica Blvd,West Hollywood,90069,3236542287,1
43641,a1251,b92,Rainbow Bar & Grill,9015 W Sunset Blvd,Los Angeles,90069,3102784232,Rainbow Bar & Grill,9015 W Sunset Blvd,Los Angeles,90069,3102784232,1
43772,a1252,b655,Tender Greens,8759 Santa Monica Blvd,West Hollywood,90069,3103581919,Tender Greens,8759 Santa Monica Blvd,West Hollywood,90069,3103581919,1
43853,a1253,b512,Night + Market Weho,9043 W Sunset Blvd,West Hollywood,90069,3102759724,Night + Market,9043 W Sunset Blvd,West Hollywood,90069,3102759724,1
44171,a1256,b2634,Phonomenal,8543 Santa Monica Blvd,West Hollywood,90069,4242493825,Phonomenal,8543 Santa Monica Blvd,West Hollywood,90069,4242493825,1
44442,a1259,b2638,Craig's,8826 Melrose Ave,West Hollywood,90069,3102761900,Croft Alley,8428 Melrose Pl,Los Angeles,90069,,0
44469,a1261,b322,Mel's Drive-In,8585 W Sunset Blvd,West Hollywood,90069,3108547201,Mels Drive-In,8585 W Sunset Blvd,West Hollywood,90069,3108547200,1
44631,a264,b241,Komodo,8809 W Pico Blvd,Los Angeles,90035,3102465153,Komodo,8809 W Pico Blvd,Los Angeles,90035,3102465153,1
44883,a1277,b2097,Natalee Thai Cuisine,998 S Robertson Blvd,Beverly Hills,90035,3108559380,Natalee Thai,998 S Robertson Blvd,Los Angeles,90035,3108559380,1
44920,a1287,b1799,Tuk Tuk Thai,8875 W Pico Blvd,Los Angeles,90035,3108601872,Tuk Tuk Thai,8875 W Pico Blvd,Los Angeles,90035,3108601872,1
44964,a1289,b1623,Fu's Palace,8751 W Pico Blvd,Los Angeles,90035,3102717887,Nagila Kosher Pizza & Salads,9411 W Pico Blvd,Los Angeles,90035,3107880111,0
45299,a539,b83,DeSano Pizza Bakery,4959 Santa Monica Blvd,Los Angeles,90029,3239137000,DeSano Pizza Bakery,4959 Santa Monica Blvd,Los Angeles,90029,3239137000,1
45348,a302,b2415,Tacos El Gavilan,1900 S Central Ave,Los Angeles,90011,2137426677,Tacos El Gavilan,1900 S Central Ave,Los Angeles,90011,2137426677,1
45571,a327,b2876,Z's Crazy Good,1470 Monterey Pass Rd,Monterey Park,91754,3232607996,Z's Crazy Good,1470 Monterey Pass Rd,Monterey Park,91754,3232607996,1
45925,a1978,b1470,Atlantic Seafood & Dim Sum Restaurant,500 N Atlantic Blvd,Monterey Park,91754,6268720388,Elite Restaurant,700 S Atlantic Blvd,Monterey Park,91754,6262829998,0
46049,a1999,b1470,Happy Family Restaurant,500 N Atlantic Blvd,Monterey Park,91754,6262828986,Elite Restaurant,700 S Atlantic Blvd,Monterey Park,91754,6262829998,0
46112,a2021,b1671,Mama Lu's Dumpling House,501 W Garvey Ave,Monterey Park,91754,6262822256,Duck House,501 S Atlantic Blvd,Monterey Park,91754,6262843227,0
46136,a2022,b407,NBC Seafood Restaurant,404 S Atlantic Blvd,Monterey Park,91754,6262822323,NBC Seafood,404 S Atlantic Blvd,Monterey Park,91754,6262822323,1
46142,a2022,b1470,NBC Seafood Restaurant,404 S Atlantic Blvd,Monterey Park,91754,6262822323,Elite Restaurant,700 S Atlantic Blvd,Monterey Park,91754,6262829998,0
46389,a2031,b1371,Hot Pot Hot Pot,120 S Atlantic Blvd,Monterey Park,91754,6262821089,Hot Pot Hot Pot,120 S Atlantic Blvd,Monterey Park,91754,6262821089,1
46422,a2033,b1671,Duck House,501 S Atlantic Blvd,Monterey Park,91754,6262843227,Duck House,501 S Atlantic Blvd,Monterey Park,91754,6262843227,1
46911,a358,b3089,Mariscos Jalisco,3040 E Olympic Blvd,Los Angeles,90023,3235286701,Mariscos Jalisco,3040 E Olympic Blvd,Los Angeles,90023,3235286701,1
46997,a1840,b1112,The Local Peasant - Sherman Oaks,14058 Ventura Blvd,Sherman Oaks,91423,8185010234,Le Petit Restaurant,13360 Ventura Blvd,Los Angeles,91423,8185017999,0
47020,a1843,b720,Boneyard Bistro,13539 Ventura Blvd,Sherman Oaks,91423,8189067427,Boneyard Bistro,13539 Ventura Blvd,Los Angeles,91423,8189067427,1
47050,a1844,b737,Garden Cafe,4351 Woodman Ave,Sherman Oaks,91423,8187883700,Carnival Restaurant,4356 Woodman Ave,Los Angeles,91423,8187843469,0
47073,a1846,b86,Cafe Bizou,14016 Ventura Blvd,Sherman Oaks,91423,8187883536,Cafe Bizou,14016 Ventura Blvd,Los Angeles,91423,8187883536,1
47085,a1846,b1117,Cafe Bizou,14016 Ventura Blvd,Sherman Oaks,91423,8187883536,Bamboo Cuisine,14010 Ventura Blvd,Los Angeles,91423,8187880202,0
47110,a1847,b980,Sweet Butter Kitchen,13824 Ventura Blvd,Sherman Oaks,91423,8187882832,Sweet Butter Kitchen Cafe Market,13824 Ventura Blvd,Los Angeles,91423,8187882832,1
47138,a1848,b877,Mendocino Farms,14141 Ventura Blvd,Sherman Oaks,91423,8182059744,Mendocino Farms,14141 Ventura Blvd,Los Angeles,91423,8182059744,1
47326,a396,b1141,El Mercadito Mariachi Restaurant,3425 E 1st St,Los Angeles,90063,3232683451,El Mercadito del Este de Los Angeles,3425 E 1st St,Los Angeles,90063,3232683451,1
47327,a396,b2263,El Mercadito Mariachi Restaurant,3425 E 1st St,Los Angeles,90063,3232683451,Teresitas Restaurant,3826 E 1st St,Los Angeles,90063,3232666045,0
47708,a546,b124,Roscoe's House of Chicken & Waffles,1514 N Gower St,Los Angeles,90028,3234667453,Roscoe's House of Chicken & Waffles,1514 N Gower St,Los Angeles,90028,3234667453,1
48019,a547,b2885,Palms Thai Restaurant,5900 Hollywood Blvd,Los Angeles,90028,3234625073,Secret Restaurant,6541 Hollywood Blvd Ste 104,Los Angeles,90028,3234635156,0
48130,a548,b1704,25 Degrees,7000 Hollywood Blvd,Los Angeles,90028,3237857244,Street Churros,6801 Hollywood Blvd,West Hollywood,90028,,0
48700,a552,b85,Katsuya Hollywood,6300 Hollywood Blvd,Los Angeles,90028,3233912757,Katsuya,6300 Hollywood Blvd,Los Angeles,90028,3238718777,1
48741,a552,b629,Katsuya Hollywood,6300 Hollywood Blvd,Los Angeles,90028,3233912757,Wood & Vine,6280 Hollywood Blvd,Los Angeles,90028,3233343360,0
48746,a552,b680,Katsuya Hollywood,6300 Hollywood Blvd,Los Angeles,90028,3233912757,Hollywood Burger - Los Angeles,6250 Hollywood Blvd,Los Angeles,90028,3233785668,0
48774,a552,b1189,Katsuya Hollywood,6300 Hollywood Blvd,Los Angeles,90028,3233912757,Greenleaf Gourment Chopshop Hollywood,6201 Hollywood Blvd Ste 120,Los Angeles,90028,3233805127,0
49229,a555,b482,The Waffle,6255 W Sunset Blvd,Los Angeles,90028,3234656901,The Waffle,6255 W Sunset Blvd,Los Angeles,90028,3234656901,1
49365,a560,b100,In-N-Out Burger,7009 Sunset Blvd,Hollywood,90028,8007861000,In-N-Out Burger,7009 W Sunset Blvd,West Hollywood,90028,8007861000,1
49586,a561,b802,Hoy-Ka Thai Restaurant,5908 Sunset Blvd,Los Angeles,90028,3234632979,Hoy-Ka Thai Noodle House,5908 W Sunset Blvd,Los Angeles,90028,3234632979,1
49875,a564,b209,Musso & Frank Grill,6667 Hollywood Blvd,Hollywood,90028,3234677788,Loteria Grill,6627 Hollywood Blvd,Los Angeles,90028,3234652500,0
49917,a564,b787,Musso & Frank Grill,6667 Hollywood Blvd,Hollywood,90028,3234677788,Snow White Cafe and Grill,6769 Hollywood Blvd,Los Angeles,90028,3234654444,0
51127,a2050,b1861,Pollo Campero,5547 W Sunset Blvd,Los Angeles,90028,3234656927,Dreams Cafe & Bar,5625 W Sunset Blvd,West Hollywood,90028,3234652233,0
51145,a2050,b2268,Pollo Campero,5547 W Sunset Blvd,Los Angeles,90028,3234656927,Mission Cantina,5946 W Sunset Blvd,West Hollywood,90028,3234693130,0
51449,a2053,b1643,Burger King,5609 W Sunset Blvd,Los Angeles,90028,3234676708,Burger King,7079 W Sunset Blvd,Los Angeles,90028,3234692587,0
52245,a2152,b856,Beauty & Essex,1615 Cahuenga Blvd,Hollywood,90028,3236768880,Beauty & Essex,1615 N Cahuenga Blvd,Los Angeles,90028,3236768880,1
52634,a2154,b2122,California Wings Cafe,1649 N Cahuenga Blvd,Los Angeles,90028,3234652000,California Wings Cafe,1649 N Cahuenga Blvd,Los Angeles,90028,3234652000,1
52655,a2154,b2653,California Wings Cafe,1649 N Cahuenga Blvd,Los Angeles,90028,3234652000,Trejo's Cantina,1556 N Cahuenga Blvd,Los Angeles,90028,3234618226,0
52882,a2156,b483,Mama Shelter Rooftop Bar,6500 Selma Ave,Los Angeles,90028,3237856600,Mama Shelter,6500 Selma Ave,Los Angeles,90028,3237856600,1
53628,a2388,b2093,Saint Felix,1602 N Cahuenga Blvd,Los Angeles,90028,3234695001,Anar Indian Restaurant,1807 N Cahuenga Blvd,Los Angeles,90028,3234660422,0
53648,a2388,b2593,Saint Felix,1602 N Cahuenga Blvd,Los Angeles,90028,3234695001,Chan Dara Restaurant,1511 N Cahuenga Blvd,Los Angeles,90028,3234648585,0
53979,a2390,b2581,Smoke's Poutinerie,1552 N Cahuenga Blvd,Los Angeles,90028,3237450267,Smokes Poutinerie,1552 N Cahuenga Blvd,Los Angeles,90028,3237450267,1
54249,a2392,b1170,Trejo's Cantina - Hollywood,1556 N Cahuenga Blvd,Los Angeles,90028,3234618226,Saint Felix Hollywood,1602 N Cahuenga Blvd,West Hollywood,90028,3234695001,0
54315,a2392,b2653,Trejo's Cantina - Hollywood,1556 N Cahuenga Blvd,Los Angeles,90028,3234618226,Trejo's Cantina,1556 N Cahuenga Blvd,Los Angeles,90028,3234618226,1
55378,a597,b2101,Johnnie's Pastrami Restaurant,4017 Sepulveda Blvd,Culver City,90230,3103976654,Johnnie's Pastrami,4017 Sepulveda Blvd,Culver City,90230,3103976654,1
55623,a418,b62,Baby Blues BBQ -Venice,444 Lincoln Blvd,Venice,90291,3103967675,Baby Blues BBQ,444 Lincoln Blvd,Los Angeles,90291,3103967675,1
56693,a1522,b895,La Cabana Restaurant,738 Rose Ave,Venice,90291,3103927973,La Cabana Restaurant,738 Rose Ave,Los Angeles,90291,3103926161,1
56878,a1528,b318,Salt Air,1616 Abbot Kinney Blvd,Venice,90291,3103969333,Salt Air,1616 Abbot Kinney Blvd,Los Angeles,90291,3103969333,1
56963,a1529,b754,The Sidewalk Cafe,1401 Ocean Front Walk,Venice,90291,3103995547,On the Waterfront Cafe,205 Ocean Front Walk,Los Angeles,90291,3103920322,0
57007,a1530,b122,Superba Food + Bread,1900 S Lincoln Blvd,Los Angeles,90291,3109075075,Superba Food + Bread,1900 Lincoln Blvd,Los Angeles,90291,3109075075,1
57381,a414,b2079,Plan Check Kitchen + Bar,1800 Sawtelle Blvd,Los Angeles,90025,3104441411,Louigi's Italian Kitchen,1644 Sawtelle Blvd,Los Angeles,90025,3104774500,0
57807,a435,b523,SushiStop,2053 Sawtelle Blvd,Los Angeles,90025,3104733999,Hide Sushi,2040 Sawtelle Blvd,Los Angeles,90025,3104777242,0
58090,a443,b1445,Zankou Chicken,1716 S Sepulveda Blvd,Los Angeles,90025,3104440550,Zankou Chicken,1716 S Sepulveda Blvd,Los Angeles,90025,3104440550,1
58249,a446,b2539,Furaibo Restaurant,2068 Sawtelle Blvd,Los Angeles,90025,3104441432,Restaurant 2117,2117 Sawtelle Blvd,Los Angeles,90025,3104771617,0
58292,a448,b1589,Tofu Ya,2021 Sawtelle Blvd,Los Angeles,90025,3104732627,Seoul House of Tofu,2101 Sawtelle Blvd,Los Angeles,90025,3104449988,0
58308,a448,b2288,Tofu Ya,2021 Sawtelle Blvd,Los Angeles,90025,3104732627,Tofu Ya,2021 Sawtelle Blvd,Los Angeles,90025,3104732627,1
58539,a463,b1089,Curry House,2130 S Sawtelle Blvd,Los Angeles,90025,3104798477,Hurry Curry of Tokyo,2131 Sawtelle Blvd,Los Angeles,90025,3104731640,1
58637,a464,b2272,Bandera,11700 Wilshire Blvd,Los Angeles,90025,3104773524,Hara Sushi,12222 Wilshire Blvd,Los Angeles,90025,,0
58702,a469,b2102,California Chicken Cafe,2005 Westwood Blvd,Los Angeles,90025,3104461933,Pitfire Pizza Company,2018 Westwood Blvd,Los Angeles,90025,3104819860,0
58981,a1204,b2674,Carmine's Restaurant & Bar,10463 Santa Monica Blvd,Los Angeles,90025,3104414706,Thai Talay Restaurant,11314 Santa Monica Blvd,Los Angeles,90025,3104773189,0
59185,a2066,b3072,Mama Hong's Vietnamese Kitchen,11819 Wilshire Blvd,Los Angeles,90025,3103127881,Maru - Santa Monica,12400 Wilshire Blvd,Los Angeles,90025,,0
59233,a2067,b2367,Nanbankan,11330 Santa Monica Blvd,Los Angeles,90025,3104781591,New Japan Take Out,11283 Santa Monica Blvd,Los Angeles,90025,3104770557,0
59440,a2076,b2586,En Sushi,11651 Santa Monica Blvd,Los Angeles,90025,3104771551,En Sushi,11651 Santa Monica Blvd,Los Angeles,90025,3104771551,1
59607,a2081,b1414,Monte Alban Restaurant,11929 Santa Monica Blvd,Los Angeles,90025,3104447736,Monte Alban,11927 Santa Monica Blvd,Los Angeles,90025,3104447736,1
59641,a2081,b2674,Monte Alban Restaurant,11929 Santa Monica Blvd,Los Angeles,90025,3104447736,Thai Talay Restaurant,11314 Santa Monica Blvd,Los Angeles,90025,3104773189,0
59680,a2082,b1608,Bar Hayama,1803 Sawtelle Blvd,Los Angeles,90025,3102352000,Kula Revolving Sushi Bar Sawtell,2130 Sawtelle Blvd,Los Angeles,90025,3105974490,0
59761,a2085,b2367,Kotoya Japanese Ramen,11901 Santa Monica Blvd,Los Angeles,90025,3104771199,New Japan Take Out,11283 Santa Monica Blvd,Los Angeles,90025,3104770557,0
60132,a1818,b424,The Smoke House Restaurant,4420 W Lakeside Dr,Burbank,91505,8188453731,The Smoke House Restaurant,4420 W Lakeside Dr,Burbank,91505,8188453731,1
60215,a411,b2044,The Apple Pan,10801 W Pico Blvd,Los Angeles,90064,3104753585,San Francisco Saloon,11501 W Pico Blvd,Los Angeles,90064,3104780152,0
60227,a411,b2513,The Apple Pan,10801 W Pico Blvd,Los Angeles,90064,3104753585,The Wellesbourne,10929 W Pico Blvd,Los Angeles,90064,3104740102,0
60229,a411,b2544,The Apple Pan,10801 W Pico Blvd,Los Angeles,90064,3104753585,The Main Course,10509 W Pico Blvd,Los Angeles,90064,3104757564,0
60246,a436,b459,Westside Tavern,10850 W Pico Blvd,Los Angeles,90064,3104701539,Westside Tavern,10850 W Pico Blvd,Los Angeles,90064,3104701539,1
60393,a445,b2519,Bossa Nova Brazilian Cuisine,10982 W Pico Blvd,Los Angeles,90064,3104410404,Chili Thai,10889 W Pico Blvd,Los Angeles,90064,3104419443,0
60648,a1154,b1620,The Backhouse,10915 W Pico Blvd,Los Angeles,90064,3104816800,The Talpa Restaurant,11751 W Pico Blvd,Los Angeles,90064,3104783353,0
60658,a1154,b2242,The Backhouse,10915 W Pico Blvd,Los Angeles,90064,3104816800,Teddy's Cafe,12043 W Pico Blvd,Los Angeles,90064,3104449996,0
60669,a1154,b2544,The Backhouse,10915 W Pico Blvd,Los Angeles,90064,3104816800,The Main Course,10509 W Pico Blvd,Los Angeles,90064,3104757564,0
60677,a1154,b2872,The Backhouse,10915 W Pico Blvd,Los Angeles,90064,3104816800,Back House,10915 W Pico Blvd,Los Angeles,90064,3104816800,1
60992,a964,b2352,JINYA Ramen Bar,11239 Ventura Blvd,Studio City,91604,8189803977,Jumpin' Java Kitchen,11919 Ventura Blvd,Los Angeles,91604,8189804249,0
61014,a968,b303,SunCafe Organic,10820 Ventura Blvd,Studio City,91604,8183087420,SunCafe Organic,10820 Ventura Blvd,Los Angeles,91604,8183087420,1
61094,a1799,b315,Firefly,11720 Ventura Blvd,Studio City,91604,8187621833,Firefly,11720 Ventura Blvd,Los Angeles,91604,8187621833,1
61340,a1805,b727,Lala's Argentine Grill,11935 Ventura Blvd,Studio City,91604,8186234477,Lala's,11935 Ventura Blvd,Los Angeles,91604,8186234477,1
61420,a1811,b748,Crave Cafe,11992 Ventura Blvd,Studio City,91604,8187639000,Bollywood Cafe,11101 Ventura Blvd,Los Angeles,91604,8185088400,0
61450,a1811,b1909,Crave Cafe,11992 Ventura Blvd,Studio City,91604,8187639000,The Patio Cafe,12833 Ventura Blvd,Los Angeles,91604,8187694700,0
61501,a1812,b786,Sushi Katsu-Ya Studio City,11680 Ventura Blvd,Studio City,91604,8189856976,Sushi Dan,11056 Ventura Blvd,Los Angeles,91604,8189852254,0
61512,a1812,b1386,Sushi Katsu-Ya Studio City,11680 Ventura Blvd,Studio City,91604,8189856976,Ahi Sushi,12915 Ventura Blvd,Los Angeles,91604,8189810277,1
61573,a1813,b618,Barrel & Ashes,11801 Ventura Blvd,Studio City,91604,8186238883,Barrel & Ashes,11801 Ventura Blvd,Los Angeles,91604,8186238883,0
61642,a1827,b141,Sushi Dan,11056 Ventura Blvd,Studio City,91604,8189852254,Sushi Katsu-ya,11680 Ventura Blvd,Los Angeles,91604,8189856976,1
61659,a1827,b786,Sushi Dan,11056 Ventura Blvd,Studio City,91604,8189852254,Sushi Dan,11056 Ventura Blvd,Los Angeles,91604,8189852254,0
61832,a1845,b1448,Granville,12345 Ventura Blvd,Studio City,91604,8185067050,Gangadin Restaurant,12067 Ventura Pl,Los Angeles,91604,8185090722,0
62161,a1854,b1909,The Six Chow House,12650 Ventura Blvd,Studio City,91604,8187612319,The Patio Cafe,12833 Ventura Blvd,Los Angeles,91604,8187694700,1
62406,a1891,b2176,Shiki Sushi,12745 1/2 Ventura Blvd,Studio City,91604,8184873938,Shiki By Tanaka,12745 1/2 Ventura Blvd,Los Angeles,91604,8184873938,0
62615,a1900,b1059,Il Tramezzino - Studio City,13031 Ventura Blvd,Studio City,91604,8187842244,Du-par's Restaurant Studio City,12036 Ventura Blvd,Los Angeles,91604,8187664437,0
63234,a2126,b700,The Village,12345 Ventura Blvd,Studio City,91604,8187529222,The Six,12650 Ventura Blvd,Los Angeles,91604,8187612319,0
63273,a2126,b2036,The Village,12345 Ventura Blvd,Studio City,91604,8187529222,The Village,12345 Ventura Blvd,Los Angeles,91604,8187529222,1
63277,a2126,b2249,The Village,12345 Ventura Blvd,Studio City,91604,8187529222,The Sushi House,11388 Ventura Blvd,Los Angeles,91604,8185063162,0
63423,a2133,b1888,Lemonade,12401 Ventura Blvd,Los Angeles,91604,8189855700,Lemonade,12401 Ventura Blvd,Los Angeles,91604,8189855700,1
63536,a417,b348,Hokkaido Ramen Santouka,3760 S Centinela Ave,Los Angeles,90066,3103911101,Casa Sanchez,4500 S Centinela Ave,Los Angeles,90066,3103979999,0
63641,a606,b1815,Rutt's Hawaiian Cafe,11707 Washington Pl,Los Angeles,90066,3103986326,Maxwell Cafe,13329 W Washington Blvd,Los Angeles,90066,3103067829,0
63659,a904,b870,Casa Sanchez,4500 S Centinela Ave,Los Angeles,90066,3103979999,Santouka Ramen,3760 S Centinela Ave,Los Angeles,90066,3103911101,0
63752,a911,b1119,Ekkamai Thai Restaurant,13223 W Washington Blvd,Los Angeles,90066,3108272777,Ekkamai Thai Restaurant,13223 W Washington Blvd,Los Angeles,90066,3108272777,1
63851,a919,b1815,Cafe Brasil,11736 W Washington Blvd,Los Angeles,90066,3103911216,Maxwell Cafe,13329 W Washington Blvd,Los Angeles,90066,3103067829,0
63937,a1178,b1410,Empanada's Place,3811 Sawtelle Blvd,Los Angeles,90066,3103910888,Empanada's Place,3811 Sawtelle Blvd,Los Angeles,90066,3103910888,1
64206,a439,b2763,Native Foods Cafe,1114 Gayley Ave,Los Angeles,90024,3102091055,Novel Cafe,1101 Gayley Ave,Los Angeles,90024,3102086410,0
64398,a451,b1915,Shamshiri Grill,1712 Westwood Blvd,Los Angeles,90024,3104741410,Shaherzad Restaurant,Westwood Blvd,Los Angeles,90024,3104741700,0
64443,a452,b673,Fat Sal's Deli,972 Gayley Ave,Los Angeles,90024,8556824373,Fat Sal's Deli,972 Gayley Ave,Los Angeles,90024,8556824373,1
64513,a454,b645,TLT Food,1116 Westwood Blvd,Los Angeles,90024,3104434433,Soleil Westwood,1386 Westwood Blvd,Los Angeles,90024,3104415384,0
64621,a456,b2318,Gushi,978 Gayley Ave,Los Angeles,90024,3102084038,Gushi,978 Gayley Ave,Los Angeles,90024,3102084038,1
64707,a458,b2952,Sunnin Lebanese Cafe,1776 Westwood Blvd,Los Angeles,90024,3104753358,Naab Cafe,1269 Westwood Blvd,Los Angeles,90024,3104730303,0
64810,a467,b1205,Lamonica's New York Pizza,1066 Gayley Ave,Los Angeles,90024,3102088671,Lamonica's New York Pizza,1066 Gayley Ave,Los Angeles,90024,3102088671,1
64878,a1152,b1092,Pomodoro Trattoria,1393 Westwood Blvd,Los Angeles,90024,3104459998,Tanino,1043 Westwood Blvd,Los Angeles,90024,3102080444,0
64998,a2063,b143,Napa Valley Grille,1100 Glendon Ave,Los Angeles,90024,3108243322,Napa Valley Grille,1100 Glendon Ave,Los Angeles,90024,3108243322,1
65178,a2068,b1865,Mr Noodle,936 Broxton Ave,Los Angeles,90024,3102087808,Mr. Noodle,936 Broxton Ave,Los Angeles,90024,3102081730,1
65839,a2084,b2763,Elysee Bakery & Cafe,1099 Gayley Ave,Los Angeles,90024,3102086505,Novel Cafe,1101 Gayley Ave,Los Angeles,90024,3102086410,0
66839,a2423,b2974,The Greenhouse,308 Westwood Plz,Los Angeles,90024,,Cafe Glace,1441 Westwood Blvd,Los Angeles,90024,3104788080,0
67678,a423,b129,Crave Café,14504 Ventura Blvd,Sherman Oaks,91403,8189907888,Blu Jam Cafe,15045 Ventura Blvd,Los Angeles,91403,8189061955,0
67727,a967,b1416,MidiCi The Neapolitan Pizza Company,14612 Ventura Blvd,Sherman Oaks,91403,8187882178,On The Thirty,14622 Ventura Blvd,Los Angeles,91403,8187880330,0
