_id,ltable_id,rtable_id,ltable_name,ltable_address,ltable_city,ltable_zipcode,ltable_phone,rtable_name,rtable_address,rtable_city,rtable_zipcode,rtable_phone,labe
887190,a2126,b1255,The Village,12345 Ventura Blvd,Studio City,91604,8187529222.0,The Villa,22160 Ventura Blvd.,Los Angeles,,,0
21395,a185,b13,Men Oh Tokushima Ramen,456 E 2nd St,Los Angeles,90012,2136878485.0,Sushi Gen,422 E 2nd St,Los Angeles,90012.0,2136170552.0,0
1413,a21,b343,Chosun Galbee,3330 W Olympic Blvd,Los Angeles,90019,3237343330.0,Chosun Galbee Restaurant,3330 W Olympic Blvd,Los Angeles,90019.0,3237343330.0,1
9059,a652,b2013,Yuko Kitchen,5484 Wilshire Blvd,Los Angeles,90036,3239334020.0,Spare Tire Kitchen & Tavern,5370 Wilshire Blvd,Los Angeles,90036.0,3238234890.0,0
1329,a33,b612,Commissary,3515 Wilshire Blvd,Los Angeles,90010,2133683030.0,Commissary,3515 Wilshire Blvd,Los Angeles,90010.0,2133683030.0,1
74126,a772,b1961,Leo's Tacos,4300 Eagle Rock Blvd,Los Angeles,90041,,Leos tacos,4318 Eagle Rock Blvd,Los Angeles,90041.0,,1
763,a22,b2187,Oo-Kook Korean BBQ,3385 W 8th St,Los Angeles,90005,2133855665.0,Man Soo Korean BBQ,3423 W 8th St # 3429,Los Angeles,90005.0,2133889494.0,0
60229,a411,b2544,The Apple Pan,10801 W Pico Blvd,Los Angeles,90064,3104753585.0,The Main Course,10509 W Pico Blvd,Los Angeles,90064.0,3104757564.0,0
47138,a1848,b877,Mendocino Farms,14141 Ventura Blvd,Sherman Oaks,91423,8182059744.0,Mendocino Farms,14141 Ventura Blvd,Los Angeles,91423.0,8182059744.0,1
8634,a645,b721,Loteria Grill,6333 W 3rd St,Los Angeles,90036,3239302211.0,Loteria Grill,6333 W 3rd St,Los Angeles,90036.0,3239302211.0,1
74069,a767,b2625,Eagle Rock Italian Bakery & Deli,1726 Colorado Blvd,Los Angeles,90041,3232558224.0,EagleRock Green Dragon,1735 Colorado Blvd,Los Angeles,90041.0,3232558889.0,0
48700,a552,b85,Katsuya Hollywood,6300 Hollywood Blvd,Los Angeles,90028,3233912757.0,Katsuya,6300 Hollywood Blvd,Los Angeles,90028.0,3238718777.0,1
10597,a2317,b1757,El Paisano,1185 W Sunset Blvd,Los Angeles,90026,,El Cochinito Restaurant,3508 W Sunset Blvd,Los Angeles,90026.0,3236680737.0,0
75737,a900,b1061,Roscoe's House of Chicken & Waffles,621 W Manchester Blvd,Inglewood,90301,3109814141.0,Roscoes House of Chicken & Waffles,621 W Manchester Blvd,Inglewood,90301.0,3109814141.0,1
63277,a2126,b2249,The Village,12345 Ventura Blvd,Studio City,91604,8187529222.0,The Sushi House,11388 Ventura Blvd,Los Angeles,91604.0,8185063162.0,0
916355,a2305,b751,Galen Dining Hall,Watt Way,Los Angeles,90089,,Ports O'Call Waterfront Dining,1200 Nagoya Way,Los Angeles,,3108333553.0,0
841290,a1846,b1512,Cafe Bizou,14016 Ventura Blvd,Sherman Oaks,91423,8187883536.0,Coral Tree Cafe,17499 Ventura Blvd,Los Angeles,,8187898733.0,0
81429,a2424,b998,Plateia,425 Westwood Plz,Los Angeles,90095,3107943563.0,Plateia,425 Westwood Plaza,Los Angeles,90095.0,3107943563.0,1
36468,a611,b825,Akasha,9543 Culver Blvd,Culver City,90232,3108451700.0,Akasha Restaurant & Bakery,9543 Culver Blvd,Culver City,90232.0,3108451700.0,1
848660,a1891,b1396,Shiki Sushi,12745 1/2 Ventura Blvd,Studio City,91604,8184873938.0,Shiki Sushi,12745 Ventura Blvd,Los Angeles,,8184873938.0,1
72746,a2149,b1739,M Cafe Beverly Hills,9433 Brighton Way,Beverly Hills,90210,3108588459.0,Villa Blanca,9601 Brighton Way,Beverly Hills,90210.0,3108597600.0,0
902061,a2217,b260,Barista Society,300 S Grand Ave,Los Angeles,90071,2134443389.0,Blue Cow Kitchen & Bar,350 South Grand Ave,Los Angeles,,2136212249.0,0
44920,a1287,b1799,Tuk Tuk Thai,8875 W Pico Blvd,Los Angeles,90035,3108601872.0,Tuk Tuk Thai,8875 W Pico Blvd,Los Angeles,90035.0,3108601872.0,1
65178,a2068,b1865,Mr Noodle,936 Broxton Ave,Los Angeles,90024,3102087808.0,Mr. Noodle,936 Broxton Ave,Los Angeles,90024.0,3102081730.0,1
6539,a166,b2364,Honda Ya Izakaya,333 S Alameda St,Los Angeles,90013,2136251184.0,Izakaya Honda Ya,333 S Alameda St,Los Angeles,90013.0,2136251184.0,1
63659,a904,b870,Casa Sanchez,4500 S Centinela Ave,Los Angeles,90066,3103979999.0,Santouka Ramen,3760 S Centinela Ave,Los Angeles,90066.0,3103911101.0,0
81355,a1988,b1567,Pepe's,511 W Valley Blvd,Alhambra,91803,6262898618.0,Pepe's Mexican Food,511 W Valley Blvd,Alhambra,91803.0,6262898618.0,1
68332,a459,b707,SUGARFISH by sushi nozawa,11640 San Vicente Blvd,Los Angeles,90049,3108204477.0,Sugarfish by Sushi Nozawa,11640 San Vicente Blvd,Los Angeles,90049.0,3108204477.0,1
36786,a600,b1732,Gloria's Cafe,10227 Venice Blvd,Los Angeles,90034,3108380963.0,Cafe Brasil,10831 Venice Blvd,Los Angeles,90034.0,3108378957.0,0
17304,a2212,b2672,Salata,300 S Grand Ave,Los Angeles,90071,2136171001.0,Saffron,300 S Grand Ave,Los Angeles,90071.0,2136870552.0,1
850146,a1900,b1512,Il Tramezzino - Studio City,13031 Ventura Blvd,Studio City,91604,8187842244.0,Coral Tree Cafe,17499 Ventura Blvd,Los Angeles,,8187898733.0,0
8602,a645,b17,Loteria Grill,6333 W 3rd St,Los Angeles,90036,3239302211.0,Pampas Grill,6333 W 3rd St,Los Angeles,90036.0,3239346680.0,0
69836,a524,b458,Palermo Italian Restaurant,1858 N Vermont Ave,Los Angeles,90027,3236631430.0,Il Capriccio on Vermont,1757 N Vermont Ave,Los Angeles,90027.0,3236625900.0,0
78943,a1676,b1290,The Counter Pasadena,140 Shoppers Ln,Pasadena,91101,6264401008.0,The Counter,140 Shoppers Ln,Pasadena,91101.0,6264401008.0,1
80395,a1969,b1586,The Boiling Crab,33 W Main St,Alhambra,91801,6263005898.0,The Boiling Crab,33 W Main St,Alhambra,91801.0,6263005898.0,1
65839,a2084,b2763,Elysee Bakery & Cafe,1099 Gayley Ave,Los Angeles,90024,3102086505.0,Novel Cafe,1101 Gayley Ave,Los Angeles,90024.0,3102086410.0,0
12164,a1237,b2507,Hamburger Mary's,8288 Santa Monica Blvd,West Hollywood,90046,3236543800.0,Hamburger Mary's,8288 Santa Monica Blvd,West Hollywood,90046.0,3236543800.0,1
64443,a452,b673,Fat Sal's Deli,972 Gayley Ave,Los Angeles,90024,8556824373.0,Fat Sal's Deli,972 Gayley Ave,Los Angeles,90024.0,8556824373.0,1
81335,a1980,b2918,Banh Mi Che Cali,647 W Valley Blvd,Alhambra,91803,6262938396.0,Banh Mi My Tho,304 W Valley Blvd,Alhambra,91803.0,6262894160.0,1
13604,a281,b245,Broken Spanish,1050 S Flower St,Los Angeles,90015,2137491460.0,Broken Spanish,1050 S Flower St,Los Angeles,90015.0,2137491460.0,1
62406,a1891,b2176,Shiki Sushi,12745 1/2 Ventura Blvd,Studio City,91604,8184873938.0,Shiki By Tanaka,12745 1/2 Ventura Blvd,Los Angeles,91604.0,8184873938.0,0
631914,a560,b2483,In-N-Out Burger,7009 Sunset Blvd,Hollywood,90028,8007861000.0,Wahlburgers,8615 Sunset Boulevard,Los Angeles,,,0
63851,a919,b1815,Cafe Brasil,11736 W Washington Blvd,Los Angeles,90066,3103911216.0,Maxwell Cafe,13329 W Washington Blvd,Los Angeles,90066.0,3103067829.0,0
75323,a806,b2107,Cafe Birdie,5631 N Figueroa St,Los Angeles,90042,3237396928.0,Cafe Birdie,5631 N Figueroa St,Los Angeles,90042.0,3237396928.0,1
13342,a170,b1689,Fleming's Prime Steakhouse & Wine Bar,800 W Olympic Blvd,Los Angeles,90015,2137459911.0,Cana Rum Bar,714 W Olympic Blvd,Los Angeles,90015.0,2137457090.0,0
1137,a2038,b1923,VIP Chinese Restaurant,705 S Western Ave,Los Angeles,90005,2133898532.0,Pollo a la Brasa- Peruvian Wood Rotisserie Chicken,764 S Western Ave,Los Angeles,90005.0,2133824090.0,0
43641,a1251,b92,Rainbow Bar & Grill,9015 W Sunset Blvd,Los Angeles,90069,3102784232.0,Rainbow Bar & Grill,9015 W Sunset Blvd,Los Angeles,90069.0,3102784232.0,1
30139,a275,b1661,Pizzanista!,2019 E 7th St,Los Angeles,90021,2136271430.0,Pizzanista!,2019 E 7th St,Los Angeles,90021.0,2136271430.0,1
36095,a2267,b2574,Tacos Y Mariscos,Westchester Pkwy & Sepulveda,Los Angeles,90045,,Boston Market,8901 S Sepulveda Blvd,Los Angeles,90045.0,3104100111.0,0
30931,a896,b225,Kanpai Japanese Sushi Bar & Grill,8325 Lincoln Blvd,Los Angeles,90045,3103387223.0,Kanpai Sushi Bar and Grill,8325 Lincoln Blvd,Los Angeles,90045.0,3103387223.0,1
849265,a1895,b498,The Great Greek,13362 Ventura Blvd,Sherman Oaks,91423,8189055250.0,Granville,12345 Ventura Boulevard,Los Angeles,,8185067050.0,0
36870,a1147,b2103,Tara's Himalayan Cuisine,10855 Venice Blvd,Los Angeles,90034,3108369696.0,Almaza Fine Mediterranean Cuisine,8905 Venice Blvd,Los Angeles,90034.0,3102809006.0,0
56878,a1528,b318,Salt Air,1616 Abbot Kinney Blvd,Venice,90291,3103969333.0,Salt Air,1616 Abbot Kinney Blvd,Los Angeles,90291.0,3103969333.0,1
48130,a548,b1704,25 Degrees,7000 Hollywood Blvd,Los Angeles,90028,3237857244.0,Street Churros,6801 Hollywood Blvd,West Hollywood,90028.0,,0
78595,a1651,b251,Yard House,330 East Colorado Blvd,Pasadena,91101,6265779273.0,Yard House,300 E Colorado Blvd,Pasadena,91101.0,6265779273.0,1
8722,a647,b448,Angelini Osteria,7313 Beverly Blvd,Los Angeles,90036,3232970070.0,Terroni,7605 Beverly Blvd,Los Angeles,90036.0,3239540300.0,0
63937,a1178,b1410,Empanada's Place,3811 Sawtelle Blvd,Los Angeles,90066,3103910888.0,Empanada's Place,3811 Sawtelle Blvd,Los Angeles,90066.0,3103910888.0,1
55623,a418,b62,Baby Blues BBQ -Venice,444 Lincoln Blvd,Venice,90291,3103967675.0,Baby Blues BBQ,444 Lincoln Blvd,Los Angeles,90291.0,3103967675.0,1
26796,a1035,b1896,Mitsuru Sushi & Grill,316 E 1st St,Los Angeles,90012,2136264046.0,Toshi Sushi,359 E 1st St,Los Angeles,90012.0,2136804166.0,0
16434,a160,b670,LA Café,639 S Spring St,Los Angeles,90014,2136123000.0,LA Cafe,639 S Spring St,Los Angeles,90014.0,2136123000.0,1
79709,a1798,b609,Granville,121 N San Fernando Blvd,Burbank,91502,8188484726.0,Granville,121 N San Fernando Blvd,Burbank,91502.0,8188484726.0,1
24,a2,b268,Kang Ho-dong Baekjeong,3465 W 6th St,Los Angeles,90020,2133849678.0,Kang Hodong Baekjeong,3465 W 6th St,Los Angeles,90020.0,2133849678.0,1
76152,a1870,b1136,The Eclectic,5156 Lankershim Blvd,North Hollywood,91601,8187602233.0,Eclectic Wine Bar & Grille,5156 Lankershim Blvd,Los Angeles,91601.0,8187602233.0,1
886,a50,b2071,Honey Pig,3400 W 8th St,Los Angeles,90005,2133800256.0,Honey Pig,3400 W 8th St,Los Angeles,90005.0,2133800256.0,1
30251,a98,b1104,Taqueria Los Anaya,4651 W Adams Blvd,Los Angeles,90016,3237314070.0,Taqueria Los Anaya,4651 W Adams Blvd,Los Angeles,90016.0,3237314070.0,1
53979,a2390,b2581,Smoke's Poutinerie,1552 N Cahuenga Blvd,Los Angeles,90028,3237450267.0,Smokes Poutinerie,1552 N Cahuenga Blvd,Los Angeles,90028.0,3237450267.0,1
58308,a448,b2288,Tofu Ya,2021 Sawtelle Blvd,Los Angeles,90025,3104732627.0,Tofu Ya,2021 Sawtelle Blvd,Los Angeles,90025.0,3104732627.0,1
2106,a637,b1768,Paper or Plastik Cafe,5772 W Pico Blvd,Los Angeles,90019,3239350268.0,The Grain Cafe,4222 W Pico Blvd,Los Angeles,90019.0,3239314034.0,0
19441,a91,b433,Howlin' Ray's,727 N Broadway,Los Angeles,90012,2139358399.0,Howlin Ray’s,727 N Broadway,Los Angeles,90012.0,2139358399.0,1
53628,a2388,b2093,Saint Felix,1602 N Cahuenga Blvd,Los Angeles,90028,3234695001.0,Anar Indian Restaurant,1807 N Cahuenga Blvd,Los Angeles,90028.0,3234660422.0,0
17072,a2197,b374,Nick + Stef's Steakhouse,330 S Hope St,Los Angeles,90071,2136800330.0,Nick & Stef's Steakhouse,330 S Hope St,Los Angeles,90071.0,2136800330.0,1
76002,a1810,b780,Pitfire Artisan Pizza,5211 Lankershim Blvd,North Hollywood,91601,8189802949.0,Pitfire Artisan Pizza,5211 Lankershim Blvd,Los Angeles,91601.0,8189802949.0,1
64206,a439,b2763,Native Foods Cafe,1114 Gayley Ave,Los Angeles,90024,3102091055.0,Novel Cafe,1101 Gayley Ave,Los Angeles,90024.0,3102086410.0,0
38550,a638,b192,Mercado,7910 W 3rd St,Los Angeles,90048,3239440947.0,Mercado,7910 W 3rd St,Los Angeles,90048.0,3239440947.0,1
52882,a2156,b483,Mama Shelter Rooftop Bar,6500 Selma Ave,Los Angeles,90028,3237856600.0,Mama Shelter,6500 Selma Ave,Los Angeles,90028.0,3237856600.0,1
19774,a95,b84,Yang Chow,819 N Broadway,Los Angeles,90012,2136250811.0,Yang Chow,819 N Broadway,Los Angeles,90012.0,2136250811.0,1
36985,a1182,b777,Cafe Brasil,10831 Venice Blvd,Los Angeles,90034,3108378957.0,Gloria's Cafe,10227 Venice Blvd,Los Angeles,90034.0,3108380963.0,0
76657,a1672,b56,Russell's,30 N Fair Oaks Ave,Pasadena,91103,6265781404.0,Russell's,30 N Fair Oaks Ave,Pasadena,91103.0,6265781404.0,1
20815,a176,b13,Komasa Sushi,351 E 2nd St,Los Angeles,90012,2136801792.0,Sushi Gen,422 E 2nd St,Los Angeles,90012.0,2136170552.0,0
58249,a446,b2539,Furaibo Restaurant,2068 Sawtelle Blvd,Los Angeles,90025,3104441432.0,Restaurant 2117,2117 Sawtelle Blvd,Los Angeles,90025.0,3104771617.0,0
18427,a2280,b1140,Spudnuts Donuts,3001 S Figueroa St,Los Angeles,90007,2137490678.0,Dirt Dog,2528 S Figueroa St,Los Angeles,90007.0,2137491813.0,0
72330,a623,b3019,Harajuku Crepe,9405 S Santa Monica Blvd,Beverly Hills,90210,3102853946.0,Crustacean,9646 Santa Monica Blvd,Beverly Hills,90210.0,3102058990.0,0
79941,a1893,b88,Ca Del Sole,4100 Cahuenga Blvd,Toluca Lake,91602,8189854669.0,Ca' Del Sole,4100 Cahuenga Blvd,Los Angeles,91602.0,8189854669.0,1
60658,a1154,b2242,The Backhouse,10915 W Pico Blvd,Los Angeles,90064,3104816800.0,Teddy's Cafe,12043 W Pico Blvd,Los Angeles,90064.0,3104449996.0,0
25571,a1025,b13,Zencu Sushi & Grill,319 E 2nd St,Los Angeles,90012,2136877780.0,Sushi Gen,422 E 2nd St,Los Angeles,90012.0,2136170552.0,0
41504,a938,b379,Saddle Ranch Chop House,8371 W Sunset Blvd,West Hollywood,90069,3236562007.0,BOA Steakhouse,9200 W Sunset Blvd,West Hollywood,90069.0,3236508383.0,0
69985,a525,b2788,Rockwell Table & Stage,1714 N Vermont Ave,Los Angeles,90027,3236691550.0,Pattaya Thai Restaurant,1727 N Vermont Ave Ste 105,Los Angeles,90027.0,3236660880.0,0
39824,a1274,b1530,The 3rd Stop,8636 W 3rd St,Los Angeles,90048,3102733605.0,Mainland Poke Shop,8318 1/2 W 3rd St,Los Angeles,90048.0,3102348800.0,0
23245,a582,b3065,Qin West Noodle,727 N Broadway,Los Angeles,90012,2136871063.0,Hop Woo BBQ & Seafood Restaurant,845 N Broadway,Los Angeles,90012.0,2136173038.0,0
60648,a1154,b1620,The Backhouse,10915 W Pico Blvd,Los Angeles,90064,3104816800.0,The Talpa Restaurant,11751 W Pico Blvd,Los Angeles,90064.0,3104783353.0,0
55378,a597,b2101,Johnnie's Pastrami Restaurant,4017 Sepulveda Blvd,Culver City,90230,3103976654.0,Johnnie's Pastrami,4017 Sepulveda Blvd,Culver City,90230.0,3103976654.0,1
76088,a1831,b1109,Hayat's Kitchen,11009 Burbank Blvd,North Hollywood,91601,8187614656.0,Hayat's Kitchen,11009 Burbank Blvd,Los Angeles,91601.0,8187614656.0,1
75001,a775,b2177,The Hermosillo,5125 York Blvd,Los Angeles,90042,3237396459.0,Hermosillo,5125 York Blvd,Los Angeles,90042.0,3237396459.0,1
71794,a2059,b2989,Tamales by Carlos & Mary,5420 Sunset Blvd,Los Angeles,90027,,Dave's BBQ & Grill,5185 W Sunset Blvd,Los Angeles,90027.0,3239282448.0,0
48741,a552,b629,Katsuya Hollywood,6300 Hollywood Blvd,Los Angeles,90028,3233912757.0,Wood & Vine,6280 Hollywood Blvd,Los Angeles,90028.0,3233343360.0,0
25187,a1021,b2421,TOT / Teishokuya of Tokyo,345 E 2nd St,Los Angeles,90012,2136800344.0,Teishokuya of Tokyo,345 E 2nd St,Los Angeles,90012.0,2136800344.0,1
2826,a1099,b781,Pacific Dining Car,1310 W 6th St,Los Angeles,90017,2134836000.0,Spear Steak & Seafood House,800 W 6th St,Los Angeles,90017.0,2136883000.0,0
