_id,ltable_id,rtable_id,ltable_name,ltable_address,ltable_city,ltable_zipcode,ltable_phone,rtable_name,rtable_address,rtable_city,rtable_zipcode,rtable_phone
36985,a1182,b777,Cafe Brasil,10831 Venice Blvd,Los Angeles,90034.0,3108378957.0,Gloria's Cafe,10227 Venice Blvd,Los Angeles,90034.0,3108380963.0
37065,a1405,b929,Sushi Zo,9824 National Blvd,Los Angeles,90034.0,4242015576.0,Sushi Zo,9824 National Blvd,Los Angeles,90034.0,4242015576.0
37119,a246,b219,The Stinking Rose,55 N La Cienega Blvd,Beverly Hills,90211.0,3106527673.0,The Stinking Rose,55 N La Cienega Blvd,Beverly Hills,90211.0,3106527673.0
37120,a246,b696,The Stinking Rose,55 N La Cienega Blvd,Beverly Hills,90211.0,3106527673.0,Gyu-Kaku Japanese BBQ Dining,163 N La Cienega Blvd,Beverly Hills,90211.0,3106595760.0
37131,a248,b134,Fogo de Chão Brazilian Steakhouse,133 N La Cienega Blvd,Beverly Hills,90211.0,3102897755.0,Fogo de Chao Brazilian Steakhouse,133 N La Cienega Blvd,Beverly Hills,90211.0,3102897755.0
37149,a249,b219,"Lawry's The Prime Rib, Beverly Hills",100 N La Cienega Blvd,Beverly Hills,90211.0,3106522827.0,The Stinking Rose,55 N La Cienega Blvd,Beverly Hills,90211.0,3106527673.0
37163,a625,b201,Il Cielo,9018 Burton Way,Beverly Hills,90211.0,3102769990.0,Il Cielo,9018 Burton Way,Beverly Hills,90211.0,3102769990.0
37218,a1271,b102,Genwa Korean BBQ,170 N La Cienega Blvd,Beverly Hills,90211.0,3108540046.0,Genwa Korean BBQ,170 N La Cienega Blvd,Beverly Hills,90211.0,3108540046.0
37262,a1279,b2686,Boss Sushi,270 S La Cienega Blvd,Beverly Hills,90211.0,3106595612.0,Boss Sushi,270A S La Cienega Blvd,Beverly Hills,90211.0,3106595612.0
37279,a1285,b109,Spice Affair Beverly Hills Indian Restaurant,50 N La Cienega Blvd,Beverly Hills,90211.0,3104006800.0,Spice Affair,50 N La Cienega Blvd,Beverly Hills,90211.0,3104006800.0
37310,a247,b19,The Bazaar by José Andrés,465 South La Cienega Blvd,Beverly Hills,90048.0,3102465555.0,The Bazaar by Jose Andres,465 S La Cienega Blvd,Los Angeles,90048.0,3102465555.0
37559,a259,b72,AOC,8700 W 3rd St,Los Angeles,90048.0,3108599859.0,A.O.C.,8700 W 3rd St,Los Angeles,90048.0,3108599859.0
37647,a261,b163,The Little Door,8164 W 3rd St,Los Angeles,90048.0,3239511210.0,Little Next Door,8142 W 3rd St,Los Angeles,90048.0,3239511010.0
37725,a263,b103,Little Next Door,8142 W 3rd St,Los Angeles,90048.0,3239511010.0,The Little Door,8164 W 3rd St,Los Angeles,90048.0,3239511210.0
37751,a263,b894,Little Next Door,8142 W 3rd St,Los Angeles,90048.0,3239511010.0,Doughboys Cafe,8136 W 3rd St,Los Angeles,90048.0,
37800,a265,b12,Toast Bakery Cafe,8221 W 3rd St,Los Angeles,90048.0,3236555018.0,Toast Bakery Cafe,8221 W 3rd St,Los Angeles,90048.0,3236555018.0
37833,a265,b894,Toast Bakery Cafe,8221 W 3rd St,Los Angeles,90048.0,3236555018.0,Doughboys Cafe,8136 W 3rd St,Los Angeles,90048.0,
37860,a265,b1751,Toast Bakery Cafe,8221 W 3rd St,Los Angeles,90048.0,3236555018.0,Olio Pizzeria & Cafe,8075 W 3rd St,Los Angeles,90048.0,
38313,a632,b536,Robata JINYA,8050 West 3rd St,Los Angeles,90048.0,3236538877.0,Sushi Roku,8445 W 3rd St,Los Angeles,90048.0,3236556767.0
38700,a640,b2846,Simplethings,8310 W 3rd St,Los Angeles,90048.0,3235923390.0,Cleo Third Street,8384 W 3rd St,Los Angeles,90048.0,3235791600.0
38807,a657,b573,Jar,8225 Beverly Blvd,Los Angeles,90048.0,3236556566.0,Jar,8225 Beverly Blvd,Los Angeles,90048.0,3236556566.0
39164,a1239,b1358,Lemonade,9001 Beverly Blvd,West Hollywood,90048.0,3102472500.0,Lemonade,9001 Beverly Blvd,West Hollywood,90048.0,3102472500.0
39352,a1264,b2589,The District by Hannah An,8722 W 3rd St,Los Angeles,90048.0,3102782345.0,The Third Stop,8636 W 3rd St,Los Angeles,90048.0,3102733605.0
39688,a1273,b19,Morton's The Steakhouse,435 S La Cienega Blvd,Los Angeles,90048.0,3102461501.0,The Bazaar by Jose Andres,465 S La Cienega Blvd,Los Angeles,90048.0,3102465555.0
39807,a1274,b1102,The 3rd Stop,8636 W 3rd St,Los Angeles,90048.0,3102733605.0,The District by Hannah An,8722 W 3rd St,Los Angeles,90048.0,3102782345.0
40056,a1282,b1134,India's Grill,428 S San Vicente Blvd,Los Angeles,90048.0,3106593903.0,India's Grill,428 S San Vicente Blvd,Los Angeles,90048.0,3106593903.0
40479,a1291,b1516,Souplantation,100 N La Cienega Blvd,Los Angeles,90048.0,3102899610.0,Souplantation,100 N La Cienega Blvd,Los Angeles,90048.0,3102899610.0
40763,a253,b136,Urth Caffé- Melrose,8565 Melrose Ave,West Hollywood,90069.0,3106590628.0,Urth Caffe,8565 Melrose Ave,West Hollywood,90069.0,3106590628.0
41165,a260,b716,The Abbey Food & Bar,696 N Robertson Blvd,West Hollywood,90069.0,3102898410.0,The Abbey Food & Bar,692 N Robertson Blvd,West Hollywood,90069.0,3102898410.0
41488,a938,b173,Saddle Ranch Chop House,8371 W Sunset Blvd,West Hollywood,90069.0,3236562007.0,Saddle Ranch Chop House,8371 W Sunset Blvd,West Hollywood,90069.0,3236562007.0
41584,a939,b249,Barton G Los Angeles,861 N La Cienega Blvd,Los Angeles,90069.0,3103881888.0,Barton G The Restaurant,861 N La Cienega Blvd,Los Angeles,90069.0,3103881888.0
42049,a958,b480,PUMP Restaurant,8948 Santa Monica Blvd,West Hollywood,90069.0,3106577867.0,Pump Lounge,8948 Santa Monica Boulevad,West Hollywood,90069.0,3106577867.0
42112,a959,b130,Cecconi's West Hollywood,8764 Melrose Ave,West Hollywood,90069.0,3104322000.0,Cecconi's,8764 Melrose Ave,Los Angeles,90069.0,3104322000.0
42207,a1233,b167,Nobu,903 N La Cienega Blvd,West Hollywood,90069.0,3106575711.0,Nobu West Hollywood,903 N La Cienega Blvd,West Hollywood,90069.0,3106575711.0
42329,a1234,b619,Eveleigh,8752 W Sunset Blvd,West Hollywood,90069.0,4242391630.0,Eveleigh,8752 W Sunset Blvd,West Hollywood,90069.0,4242391630.0
42867,a1242,b584,Fresh Corn Grill,8714 Santa Monica Blvd,West Hollywood,90069.0,3108559592.0,Fresh Corn Grill,8714 Santa Monica Blvd,West Hollywood,90069.0,3108559592.0
43032,a1244,b375,Kitchen24 - West Hollywood,8575 Santa Monica Blvd,West Hollywood,90069.0,4247770959.0,kitchen24,8575 Santa Monica Blvd,West Hollywood,90069.0,4247770959.0
43243,a1246,b1029,La Boheme,8400 Santa Monica Blvd,West Hollywood,90069.0,3238482360.0,La Boheme,8400 Santa Monica Blvd,West Hollywood,90069.0,3238482360.0
43975,a1254,b1663,Carney's,8351 W Sunset Blvd,Los Angeles,90069.0,3236548300.0,Cabo Cantina,8301 W Sunset Blvd,Los Angeles,90069.0,3238227820.0
43986,a1254,b2301,Carney's,8351 W Sunset Blvd,Los Angeles,90069.0,3236548300.0,Crossroads,8430 W Sunset Blvd,Los Angeles,90069.0,
44362,a1259,b130,Craig's,8826 Melrose Ave,West Hollywood,90069.0,3102761900.0,Cecconi's,8764 Melrose Ave,Los Angeles,90069.0,3104322000.0
44469,a1261,b322,Mel's Drive-In,8585 W Sunset Blvd,West Hollywood,90069.0,3108547201.0,Mels Drive-In,8585 W Sunset Blvd,West Hollywood,90069.0,3108547200.0
44814,a646,b323,Sotto,9575 W Pico Blvd,Los Angeles,90035.0,3102770210.0,Sotto,9575 W Pico Blvd,Los Angeles,90035.0,3102770210.0
44996,a1293,b420,Jeff's Gourmet Sausage Factory,8930 W Pico Blvd,Los Angeles,90035.0,3108588590.0,Jeff's Gourmet Sausage Factory,8930 W Pico Blvd,Los Angeles,90035.0,3108588590.0
45113,a479,b952,India's Restaurant,4366 Fountain Ave,Los Angeles,90029.0,3239129230.0,India's Restaurant,4366 Fountain Ave,Los Angeles,90029.0,3239129230.0
45283,a536,b1025,LA Rose Cafe,4749 Fountain Ave,Los Angeles,90029.0,3236624024.0,L A Rose Cafe,4749 Fountain Ave,Los Angeles,90029.0,3236624024.0
45365,a310,b1207,Cook's Tortas,1944 S Atlantic Blvd,Monterey Park,91754.0,3232783536.0,Cook's Tortas,1944 S Atlantic Blvd,Monterey Park,91754.0,3232783536.0
45481,a318,b2948,Pokiholic,2201 S Atlantic Blvd,Monterey Park,91754.0,3232685988.0,Pokiholic,2207 S Atlantic Blvd,Monterey Park,91754.0,3232685988.0
46106,a2021,b600,Mama Lu's Dumpling House,501 W Garvey Ave,Monterey Park,91754.0,6262822256.0,Mama Lu Dumpling House Mp,501 W Garvey Ave,Monterey Park,91754.0,6262822256.0
46112,a2021,b1671,Mama Lu's Dumpling House,501 W Garvey Ave,Monterey Park,91754.0,6262822256.0,Duck House,501 S Atlantic Blvd,Monterey Park,91754.0,6262843227.0
46323,a2029,b600,JJ Hong Kong Cafe,447 W Garvey Ave,Monterey Park,91754.0,6262803833.0,Mama Lu Dumpling House Mp,501 W Garvey Ave,Monterey Park,91754.0,6262822256.0
46371,a2030,b2189,Shin-Sen-Gumi Yakitori & Shabu-Shabu-Monterey Park,111 N Atlantic Blvd,Monterey Park,91754.0,6269437956.0,Thai Paradise,141 N Atlantic Blvd,Monterey Park,91754.0,6262818886.0
46389,a2031,b1371,Hot Pot Hot Pot,120 S Atlantic Blvd,Monterey Park,91754.0,6262821089.0,Hot Pot Hot Pot,120 S Atlantic Blvd,Monterey Park,91754.0,6262821089.0
46391,a2031,b1671,Hot Pot Hot Pot,120 S Atlantic Blvd,Monterey Park,91754.0,6262821089.0,Duck House,501 S Atlantic Blvd,Monterey Park,91754.0,6262843227.0
46485,a313,b1777,La Azteca Tortilleria,4538 E Cesar E Chavez Ave,Los Angeles,90022.0,3232625977.0,La Azteca Tortilleria,4538 E Cesar E Chavez Ave,Los Angeles,90022.0,3232625977.0
46492,a321,b1777,Moles La Tia,4619 E Cesar E Chavez Ave,Los Angeles,90022.0,3232637842.0,La Azteca Tortilleria,4538 E Cesar E Chavez Ave,Los Angeles,90022.0,3232625977.0
46518,a330,b3010,Lupe's Burritos,4642 E 3rd St,Los Angeles,90022.0,3232666881.0,Lupe's Burritos,4642 E 3rd St,Los Angeles,90022.0,3232666881.0
46530,a336,b2495,Chronis' Famous Sandwich Shop,5825 Whittier Blvd,Los Angeles,90022.0,3237287806.0,Sandra's & Lolita's Tamales,5390 Whittier Blvd,Los Angeles,90022.0,3237222961.0
46586,a356,b2495,Meme's BBQ Smoke House,5372 Whittier Blvd,Los Angeles,90022.0,3237216224.0,Sandra's & Lolita's Tamales,5390 Whittier Blvd,Los Angeles,90022.0,3237222961.0
46987,a1840,b398,The Local Peasant - Sherman Oaks,14058 Ventura Blvd,Sherman Oaks,91423.0,8185010234.0,The Local Peasant,14058 Ventura Blvd,Los Angeles,91423.0,8185010234.0
47073,a1846,b86,Cafe Bizou,14016 Ventura Blvd,Sherman Oaks,91423.0,8187883536.0,Cafe Bizou,14016 Ventura Blvd,Los Angeles,91423.0,8187883536.0
47085,a1846,b1117,Cafe Bizou,14016 Ventura Blvd,Sherman Oaks,91423.0,8187883536.0,Bamboo Cuisine,14010 Ventura Blvd,Los Angeles,91423.0,8187880202.0
47092,a1846,b2121,Cafe Bizou,14016 Ventura Blvd,Sherman Oaks,91423.0,8187883536.0,Cafe Cordiale,14015 Ventura Blvd,Los Angeles,91423.0,8187891985.0
47308,a362,b1141,El Mercadito de Los Angeles,3425 E 1st St,Los Angeles,90063.0,3232624507.0,El Mercadito del Este de Los Angeles,3425 E 1st St,Los Angeles,90063.0,3232683451.0
47531,a422,b20,The Magic Castle,7001 Franklin Ave,Hollywood,90028.0,3238513313.0,Magic Castle,7001 Franklin Ave,Los Angeles,90028.0,3238513313.0
47903,a547,b487,Palms Thai Restaurant,5900 Hollywood Blvd,Los Angeles,90028.0,3234625073.0,Blue Palms Brewhouse,6124 Hollywood Blvd,Los Angeles,90028.0,3234642337.0
48019,a547,b2885,Palms Thai Restaurant,5900 Hollywood Blvd,Los Angeles,90028.0,3234625073.0,Secret Restaurant,6541 Hollywood Blvd Ste 104,Los Angeles,90028.0,3234635156.0
48035,a548,b80,25 Degrees,7000 Hollywood Blvd,Los Angeles,90028.0,3237857244.0,25 Degrees,7000 Hollywood Blvd,Los Angeles,90028.0,3237857244.0
48772,a552,b1171,Katsuya Hollywood,6300 Hollywood Blvd,Los Angeles,90028.0,3233912757.0,Jinya Ramen Express,6801 Hollywood Blvd,West Hollywood,90028.0,3233911916.0
49053,a554,b307,Fat Sal's,1300 N Highland Ave,Los Angeles,90028.0,8556824373.0,Fat Sal's,1300 N Highland Ave,Los Angeles,90028.0,8556824373.0
49365,a560,b100,In-N-Out Burger,7009 Sunset Blvd,Hollywood,90028.0,8007861000.0,In-N-Out Burger,7009 W Sunset Blvd,West Hollywood,90028.0,8007861000.0
49859,a564,b73,Musso & Frank Grill,6667 Hollywood Blvd,Hollywood,90028.0,3234677788.0,Musso & Frank Grill,6667 Hollywood Blvd,Los Angeles,90028.0,3234677788.0
49917,a564,b787,Musso & Frank Grill,6667 Hollywood Blvd,Hollywood,90028.0,3234677788.0,Snow White Cafe and Grill,6769 Hollywood Blvd,Los Angeles,90028.0,3234654444.0
49949,a564,b1431,Musso & Frank Grill,6667 Hollywood Blvd,Hollywood,90028.0,3234677788.0,Feast Kitchen and Grill,6282 Hollywood Blvd,Los Angeles,90028.0,3234634050.0
50406,a568,b680,Wood & Vine,6280 Hollywood Blvd,Los Angeles,90028.0,3233343360.0,Hollywood Burger - Los Angeles,6250 Hollywood Blvd,Los Angeles,90028.0,3233785668.0
50434,a568,b1189,Wood & Vine,6280 Hollywood Blvd,Los Angeles,90028.0,3233343360.0,Greenleaf Gourment Chopshop Hollywood,6201 Hollywood Blvd Ste 120,Los Angeles,90028.0,3233805127.0
50629,a571,b1861,Stella Barra Pizzeria,6372 W Sunset Blvd,Los Angeles,90028.0,3233014001.0,Dreams Cafe & Bar,5625 W Sunset Blvd,West Hollywood,90028.0,3234652233.0
50644,a571,b2158,Stella Barra Pizzeria,6372 W Sunset Blvd,Los Angeles,90028.0,3233014001.0,Ciabatta Bar Cucina Italiana,6464 W Sunset Blvd,Los Angeles,90028.0,3235001121.0
51653,a2054,b2554,Subway,5537 Sunset Blvd,Los Angeles,90028.0,3238711090.0,Subway,5537 W Sunset Blvd,Los Angeles,90028.0,3238711090.0
51910,a2058,b802,Hot Dog Cart,5600 Sunset Blvd,Los Angeles,90028.0,,Hoy-Ka Thai Noodle House,5908 W Sunset Blvd,Los Angeles,90028.0,3234632979.0
52245,a2152,b856,Beauty & Essex,1615 Cahuenga Blvd,Hollywood,90028.0,3236768880.0,Beauty & Essex,1615 N Cahuenga Blvd,Los Angeles,90028.0,3236768880.0
52553,a2154,b521,California Wings Cafe,1649 N Cahuenga Blvd,Los Angeles,90028.0,3234652000.0,Solar de Cahuenga,1847 N Cahuenga Blvd,Los Angeles,90028.0,3234677510.0
53628,a2388,b2093,Saint Felix,1602 N Cahuenga Blvd,Los Angeles,90028.0,3234695001.0,Anar Indian Restaurant,1807 N Cahuenga Blvd,Los Angeles,90028.0,3234660422.0
55226,a2398,b717,Prospect Theatre,6356 Hollywood Blvd,Los Angeles,90028.0,3234690040.0,Wetzel's Pretzels,6922 Hollywood Blvd,Los Angeles,90028.0,3234641999.0
55251,a2398,b1276,Prospect Theatre,6356 Hollywood Blvd,Los Angeles,90028.0,3234690040.0,Peperone,6603 Hollywood Blvd,Los Angeles,90028.0,3234613088.0
55328,a2398,b3011,Prospect Theatre,6356 Hollywood Blvd,Los Angeles,90028.0,3234690040.0,The Pie Hole,6314 Hollywood Blvd,Los Angeles,90028.0,
55493,a402,b181,Gjelina,1429 Abbot Kinney Blvd,Venice,90291.0,3104501429.0,Gjelina,1429 Abbot Kinney Blvd,Los Angeles,90291.0,3104501429.0
55760,a1501,b54,The Tasting Kitchen,1633 Abbot Kinney Blvd,Venice,90291.0,3103926644.0,The Butcher's Daughter,1205 Abbot Kinney Blvd,Los Angeles,90291.0,3109813004.0
55833,a1502,b111,Wurstküche,625 Lincoln Blvd,Los Angeles,90291.0,2136874444.0,Wurstkuche,625 Lincoln Blvd,Los Angeles,90291.0,2136874444.0
55897,a1503,b29,Lemonade,1661 Abbot Kinney Blvd,Los Angeles,90291.0,3104526200.0,Lemonade,1661 Abbot Kinney Blvd,Los Angeles,90291.0,3104526200.0
56112,a1509,b154,Rose Cafe & Restaurant,220 Rose Ave,Venice,90291.0,3103990711.0,Rose Cafe Restaurant,220 Rose Ave,Los Angeles,90291.0,3103990711.0
56172,a1510,b25,Gjusta,320 Sunset Ave,Los Angeles,90291.0,3103140320.0,Gjusta,320 Sunset Ave,Los Angeles,90291.0,3103140320.0
56332,a1513,b496,Abbot's Pizza Company,1407 Abbot Kinney Blvd,Venice,90291.0,3103967334.0,Abbot's Pizza Company,1407 Abbot Kinney Blvd,Los Angeles,90291.0,3103967334.0
56475,a1516,b568,Komodo,235 Main St,Venice,90291.0,3102556742.0,Komodo,235 Main St,Los Angeles,90291.0,3102556742.0
56693,a1522,b895,La Cabana Restaurant,738 Rose Ave,Venice,90291.0,3103927973.0,La Cabana Restaurant,738 Rose Ave,Los Angeles,90291.0,3103926161.0
56878,a1528,b318,Salt Air,1616 Abbot Kinney Blvd,Venice,90291.0,3103969333.0,Salt Air,1616 Abbot Kinney Blvd,Los Angeles,90291.0,3103969333.0
56945,a1529,b300,The Sidewalk Cafe,1401 Ocean Front Walk,Venice,90291.0,3103995547.0,Candle Cafe & Grill,325 Ocean Front Walk,Los Angeles,90291.0,3103144456.0
56950,a1529,b363,The Sidewalk Cafe,1401 Ocean Front Walk,Venice,90291.0,3103995547.0,Sidewalk Cafe,1401 Ocean Front Walk,Los Angeles,90291.0,3103995547.0
56973,a1529,b1072,The Sidewalk Cafe,1401 Ocean Front Walk,Venice,90291.0,3103995547.0,The Wee Chippy Venice California,1301 Ocean Front Walk,Los Angeles,90291.0,3104500077.0
57381,a414,b2079,Plan Check Kitchen + Bar,1800 Sawtelle Blvd,Los Angeles,90025.0,3104441411.0,Louigi's Italian Kitchen,1644 Sawtelle Blvd,Los Angeles,90025.0,3104774500.0
57481,a430,b1026,ROC Sawtelle,2049 Sawtelle Blvd,Los Angeles,90025.0,3102352089.0,R.O.C. Kitchen,2049 Sawtelle Blvd,Los Angeles,90025.0,3102352089.0
57681,a433,b1089,Hurry Curry of Tokyo,2131 Sawtelle Blvd,Los Angeles,90025.0,3104731640.0,Hurry Curry of Tokyo,2131 Sawtelle Blvd,Los Angeles,90025.0,3104731640.0
57752,a434,b1210,Tsujita LA Artisan Noodle Annex,2050 Sawtelle Blvd,Los Angeles,90025.0,3102310222.0,Nong La Cafe,2055 Sawtelle Blvd,Los Angeles,90025.0,3102681881.0
57807,a435,b523,SushiStop,2053 Sawtelle Blvd,Los Angeles,90025.0,3104733999.0,Hide Sushi,2040 Sawtelle Blvd,Los Angeles,90025.0,3104777242.0
57950,a438,b1210,Nong La Cafe,2055 Sawtelle Blvd,Los Angeles,90025.0,3102681881.0,Nong La Cafe,2055 Sawtelle Blvd,Los Angeles,90025.0,3102681881.0
58028,a440,b1589,Volcano Tea House,2111 Sawtelle Blvd,Los Angeles,90025.0,3104455326.0,Seoul House of Tofu,2101 Sawtelle Blvd,Los Angeles,90025.0,3104449988.0
58090,a443,b1445,Zankou Chicken,1716 S Sepulveda Blvd,Los Angeles,90025.0,3104440550.0,Zankou Chicken,1716 S Sepulveda Blvd,Los Angeles,90025.0,3104440550.0
58637,a464,b2272,Bandera,11700 Wilshire Blvd,Los Angeles,90025.0,3104773524.0,Hara Sushi,12222 Wilshire Blvd,Los Angeles,90025.0,
58673,a469,b1165,California Chicken Cafe,2005 Westwood Blvd,Los Angeles,90025.0,3104461933.0,California Chicken Cafe,2005 Westwood Blvd,Los Angeles,90025.0,3104461933.0
58713,a469,b2583,California Chicken Cafe,2005 Westwood Blvd,Los Angeles,90025.0,3104461933.0,California Fresh,2000 Westwood Blvd,Los Angeles,90025.0,3102340333.0
58729,a470,b475,Cafe 50's,11623 Santa Monica Blvd,Los Angeles,90025.0,3104791955.0,Cafe 50's,11623 Santa Monica Blvd,Los Angeles,90025.0,3104791955.0
58820,a471,b1589,Seoul House of Tofu,2101 Sawtelle Blvd,Los Angeles,90025.0,3104449988.0,Seoul House of Tofu,2101 Sawtelle Blvd,Los Angeles,90025.0,3104449988.0
58945,a1204,b1361,Carmine's Restaurant & Bar,10463 Santa Monica Blvd,Los Angeles,90025.0,3104414706.0,Nanban-kan Restaurant,11330 Santa Monica Blvd,Los Angeles,90025.0,3104781591.0
59090,a2065,b1760,India's Tandoori,11819 Wilshire Blvd,Los Angeles,90025.0,3102689100.0,India's Tandoori,11819 Wilshire Blvd,Los Angeles,90025.0,3102689100.0
59592,a2081,b984,Monte Alban Restaurant,11929 Santa Monica Blvd,Los Angeles,90025.0,3104447736.0,Darya Restaurant Santa Monica,12130 Santa Monica Blvd,Los Angeles,90025.0,3104429000.0
59629,a2081,b2367,Monte Alban Restaurant,11929 Santa Monica Blvd,Los Angeles,90025.0,3104447736.0,New Japan Take Out,11283 Santa Monica Blvd,Los Angeles,90025.0,3104770557.0
59669,a2082,b1339,Bar Hayama,1803 Sawtelle Blvd,Los Angeles,90025.0,3102352000.0,Bar Hayama,1803 Sawtelle Blvd,Los Angeles,90025.0,3102352000.0
59680,a2082,b1608,Bar Hayama,1803 Sawtelle Blvd,Los Angeles,90025.0,3102352000.0,Kula Revolving Sushi Bar Sawtell,2130 Sawtelle Blvd,Los Angeles,90025.0,3105974490.0
59761,a2085,b2367,Kotoya Japanese Ramen,11901 Santa Monica Blvd,Los Angeles,90025.0,3104771199.0,New Japan Take Out,11283 Santa Monica Blvd,Los Angeles,90025.0,3104770557.0
60111,a1804,b567,Bob's Big Boy - Burbank,4211 W Riverside Dr,Burbank,91505.0,8188439334.0,Bob's Big Boy,4211 W Riverside Dr,Burbank,91505.0,8188439334.0
60197,a411,b940,The Apple Pan,10801 W Pico Blvd,Los Angeles,90064.0,3104753585.0,Maria's Italian Kitchen,10761 W Pico Blvd,Los Angeles,90064.0,3104413663.0
60229,a411,b2544,The Apple Pan,10801 W Pico Blvd,Los Angeles,90064.0,3104753585.0,The Main Course,10509 W Pico Blvd,Los Angeles,90064.0,3104757564.0
60362,a445,b940,Bossa Nova Brazilian Cuisine,10982 W Pico Blvd,Los Angeles,90064.0,3104410404.0,Maria's Italian Kitchen,10761 W Pico Blvd,Los Angeles,90064.0,3104413663.0
60393,a445,b2519,Bossa Nova Brazilian Cuisine,10982 W Pico Blvd,Los Angeles,90064.0,3104410404.0,Chili Thai,10889 W Pico Blvd,Los Angeles,90064.0,3104419443.0
60394,a445,b2544,Bossa Nova Brazilian Cuisine,10982 W Pico Blvd,Los Angeles,90064.0,3104410404.0,The Main Course,10509 W Pico Blvd,Los Angeles,90064.0,3104757564.0
60418,a447,b982,Don Antonio's,11755 W Pico Blvd,Los Angeles,90064.0,3103122090.0,Don Antonio's,11755 W Pico Blvd,Los Angeles,90064.0,3103122090.0
60658,a1154,b2242,The Backhouse,10915 W Pico Blvd,Los Angeles,90064.0,3104816800.0,Teddy's Cafe,12043 W Pico Blvd,Los Angeles,90064.0,3104449996.0
60694,a1156,b1021,Lenny's Deli,2379 Westwood Blvd,Los Angeles,90064.0,3104755771.0,Lenny's Deli,2379 Westwood Blvd,Los Angeles,90064.0,3104755771.0
60761,a1227,b1703,Ralphs,10309 W Olympic Blvd,Los Angeles,90064.0,3105538117.0,Ramenya,11555 W Olympic Blvd,Los Angeles,90064.0,3105759337.0
61055,a968,b1909,SunCafe Organic,10820 Ventura Blvd,Studio City,91604.0,8183087420.0,The Patio Cafe,12833 Ventura Blvd,Los Angeles,91604.0,8187694700.0
61426,a1811,b992,Crave Cafe,11992 Ventura Blvd,Studio City,91604.0,8187639000.0,Mantee Cafe,10962 Ventura Blvd,Los Angeles,91604.0,8187616565.0
61461,a1811,b2278,Crave Cafe,11992 Ventura Blvd,Studio City,91604.0,8187639000.0,Zach's Italian Cafe,10820 Ventura Blvd,Los Angeles,91604.0,8187624225.0
61478,a1811,b2975,Crave Cafe,11992 Ventura Blvd,Studio City,91604.0,8187639000.0,Crave Cafe,11992 Ventura Blvd,Los Angeles,91604.0,8187639000.0
61512,a1812,b1386,Sushi Katsu-Ya Studio City,11680 Ventura Blvd,Studio City,91604.0,8189856976.0,Ahi Sushi,12915 Ventura Blvd,Los Angeles,91604.0,8189810277.0
61669,a1827,b1230,Sushi Dan,11056 Ventura Blvd,Studio City,91604.0,8189852254.0,Daichan,11288 Ventura Blvd,Los Angeles,91604.0,8189808450.0
61670,a1827,b1386,Sushi Dan,11056 Ventura Blvd,Studio City,91604.0,8189852254.0,Ahi Sushi,12915 Ventura Blvd,Los Angeles,91604.0,8189810277.0
61832,a1845,b1448,Granville,12345 Ventura Blvd,Studio City,91604.0,8185067050.0,Gangadin Restaurant,12067 Ventura Pl,Los Angeles,91604.0,8185090722.0
61966,a1852,b486,Iroha Sushi of Tokyo,12953 Ventura Blvd,Studio City,91604.0,8189909559.0,Iroha,12953 Ventura Blvd,Los Angeles,91604.0,8189909559.0
62128,a1854,b700,The Six Chow House,12650 Ventura Blvd,Studio City,91604.0,8187612319.0,The Six,12650 Ventura Blvd,Los Angeles,91604.0,8187612319.0
62167,a1854,b2036,The Six Chow House,12650 Ventura Blvd,Studio City,91604.0,8187612319.0,The Village,12345 Ventura Blvd,Los Angeles,91604.0,8187529222.0
62310,a1889,b1602,Vitello's Restaurant,4349 Tujunga Ave,Studio City,91604.0,8187690905.0,Vitello's,4349 Tujunga Ave,Los Angeles,91604.0,8187690905.0
62524,a1899,b715,Tuning Fork,12051 Ventura Pl,Studio City,91604.0,8186230734.0,Tuning Fork Gastropub,12051 Ventura Pl,Los Angeles,91604.0,8186230734.0
62800,a1903,b2117,Gangadin Indian,12067 Ventura Pl,Studio City,91604.0,8185090722.0,The Gadarene Swine,11266 Ventura Blvd,Los Angeles,91604.0,8185085500.0
63064,a1908,b141,Ahi Sushi,12915 Ventura Blvd,Studio City,91604.0,8189810277.0,Sushi Katsu-ya,11680 Ventura Blvd,Los Angeles,91604.0,8189856976.0
63220,a2126,b46,The Village,12345 Ventura Blvd,Studio City,91604.0,8187529222.0,Vivian's Millenium Cafe,10968 Ventura Blvd,Los Angeles,91604.0,8187628710.0
63233,a2126,b671,The Village,12345 Ventura Blvd,Studio City,91604.0,8187529222.0,The Fox and Hounds,11100 Ventura Blvd,Los Angeles,91604.0,8187637837.0
63299,a2132,b46,Carney's Express Limited,12601 Ventura Blvd,Studio City,91604.0,8187618300.0,Vivian's Millenium Cafe,10968 Ventura Blvd,Los Angeles,91604.0,8187628710.0
63539,a417,b870,Hokkaido Ramen Santouka,3760 S Centinela Ave,Los Angeles,90066.0,3103911101.0,Santouka Ramen,3760 S Centinela Ave,Los Angeles,90066.0,3103911101.0
63641,a606,b1815,Rutt's Hawaiian Cafe,11707 Washington Pl,Los Angeles,90066.0,3103986326.0,Maxwell Cafe,13329 W Washington Blvd,Los Angeles,90066.0,3103067829.0
63717,a909,b436,Paco's Tacos,4141 S Centinela Ave,Los Angeles,90066.0,3103919616.0,Paco's Tacos,4141 S Centinela Ave,Los Angeles,90066.0,3103919616.0
